,Warehouse id,Region,SKU id,01-04-2018 00:00,01-05-2018 00:00,01-06-2018 00:00,01-07-2018 00:00,01-08-2018 00:00,01-09-2018 00:00,01-10-2018 00:00,01-11-2018 00:00,01-12-2018 00:00,01-01-2019 00:00,01-02-2019 00:00,01-03-2019 00:00,01-04-2019 00:00,01-05-2019 00:00,01-06-2019 00:00,01-07-2019 00:00,01-08-2019 00:00,01-09-2019 00:00,01-10-2019 00:00,01-11-2019 00:00,01-12-2019 00:00,01-01-2020 00:00,01-02-2020 00:00,01-03-2020 00:00,01-04-2020 00:00,01-05-2020 00:00,01-06-2020 00:00,01-07-2020 00:00,01-08-2020 00:00,01-09-2020 00:00,01-10-2020 00:00,01-11-2020 00:00,01-12-2020 00:00,01-01-2021 00:00,01-02-2021 00:00,01-03-2021 00:00,01-04-2021 00:00,01-05-2021 00:00
352,2,EAST,406,734.3333333,125.0,367.6666667,77.0,209.0,261.0,5.0,213.0,313.0,165.0,149.0,301.0,385.0,521.0,701.0,5.0,29.0,5.0,53.0,93.0,253.0,109.0,309.0,13.0,5.0,9.0,5.0,5.0,5.0,9.0,5.0,101.0,85.0,101.0,221.0,93.0,5.0,5.0
353,2,EAST,407,213.3333333,138.0,168.6666667,171.0,43.0,51.0,13.0,88.0,88.0,53.0,42.0,119.0,147.0,169.0,79.0,13.0,13.0,15.0,13.0,41.0,13.0,81.0,85.0,13.0,13.0,14.0,13.0,19.0,23.0,13.0,13.0,43.0,61.0,43.0,69.0,47.0,15.0,13.0
354,2,EAST,124,554.0,617.0,535.0,221.0,155.0,131.0,18.0,146.0,213.0,81.0,75.0,351.0,659.0,261.0,357.0,74.0,97.0,37.0,21.0,81.0,98.0,85.0,507.0,499.0,9.0,471.0,493.0,35.0,129.0,33.0,57.0,151.0,491.0,725.0,425.0,449.0,165.0,137.0
356,2,EAST,408,120.0,18.0,18.0,18.0,42.0,60.0,18.0,18.0,82.0,36.0,108.0,24.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,36.0,18.0,18.0,24.0,90.0,132.0,124.0,78.0,18.0,18.0
357,2,EAST,339,8.0,56.0,36.0,80.0,28.0,32.0,8.0,16.0,16.0,16.0,28.0,24.0,8.0,90.0,8.0,8.0,8.0,8.0,16.0,26.0,8.0,8.0,28.0,80.0,8.0,36.0,8.0,8.0,8.0,20.0,40.0,24.0,8.0,12.0,36.0,88.0,20.0,8.0
359,2,EAST,125,985.0,3497.0,5823.0,2319.0,1221.0,905.0,423.0,1215.0,3355.0,3705.0,1553.0,2383.0,2063.0,3615.0,4513.0,6439.0,2291.0,1121.0,707.0,6515.0,5715.0,2837.0,2095.0,1705.0,13.0,11379.0,7557.0,1127.0,4485.0,2733.0,3441.0,8553.666667,8679.666667,3819.0,5451.0,5295.0,2245.0,2873.0
360,2,EAST,126,221.0,210.0,11.0,113.0,59.0,77.0,17.0,167.0,95.0,53.0,35.0,275.0,11.0,11.0,11.0,95.0,11.0,23.0,11.0,35.0,53.0,11.0,11.0,11.0,11.0,14.0,11.0,11.0,11.0,11.0,11.0,41.0,11.0,131.0,179.0,179.0,161.0,101.0
361,2,EAST,127,391.0,243.0,390.0,255.0,75.0,129.0,9.0,207.0,423.0,165.0,51.0,99.0,111.0,9.0,171.0,147.0,9.0,15.0,9.0,177.0,183.0,51.0,333.0,21.0,9.0,333.0,459.0,57.0,165.0,165.0,33.0,117.0,435.0,162.0,237.0,353.0,165.0,231.0
362,2,EAST,342,171.0,250.3333333,205.0,95.0,53.0,29.0,11.0,83.0,77.0,9.0,17.0,125.0,9.0,209.0,169.0,105.0,9.0,65.0,9.0,69.0,107.0,13.0,145.0,149.6666667,9.0,181.0,195.0,9.0,39.0,63.0,9.0,9.0,135.0,135.0,141.0,89.0,149.0,69.0
363,2,EAST,291,271.0,360.0,313.0,1.0,1.0,7.0,1.0,97.0,37.0,61.0,19.0,91.0,181.0,1.0,1.0,1.0,187.0,73.0,1.0,1.0,1.0,79.0,43.0,1.0,1.0,1.0,55.0,1.0,1.0,1.0,1.0,1.0,97.0,157.0,169.0,121.0,1.0,1.0
364,2,EAST,343,703.0,1078.0,892.0,952.0,361.0,172.0,22.0,82.0,316.0,112.0,16.0,568.0,412.0,778.0,1110.0,1132.0,388.0,352.0,16.0,133.0,238.0,112.0,382.0,886.0,16.0,736.0,925.0,127.0,397.0,331.0,70.0,439.0,925.0,823.0,457.0,745.0,628.0,49.0
365,2,EAST,292,69.0,270.0,349.0,132.0,157.0,150.0,17.0,83.0,164.0,42.0,68.0,206.0,254.0,352.0,158.0,250.0,94.0,94.0,32.0,38.0,128.0,74.0,148.0,138.0,14.0,183.0,14.0,38.0,161.0,82.0,14.0,119.0,209.0,110.0,98.0,252.0,164.0,122.0
366,2,EAST,409,18.0,114.0,96.66666667,32.0,44.0,56.0,24.0,24.0,76.66666667,70.0,34.0,18.0,18.0,62.0,58.0,18.0,78.0,22.0,22.0,22.0,40.0,78.0,44.0,18.0,18.0,52.0,30.0,32.0,40.0,22.0,22.0,36.0,86.0,24.0,38.0,94.0,18.0,18.0
367,2,EAST,132,1141.0,829.0,851.0,527.0,683.0,683.0,395.0,661.0,635.0,479.0,683.0,899.0,671.0,851.0,827.0,469.0,695.0,419.0,923.0,625.0,839.0,383.0,935.0,551.0,387.0,599.0,767.0,275.0,731.0,739.0,935.0,517.0,1361.0,1163.0,1007.0,1135.0,959.0,347.0
368,2,EAST,133,1647.0,1887.0,1691.0,1523.0,1979.0,1715.0,1015.0,1383.0,1523.0,923.0,2179.0,2459.0,1571.0,2279.0,2123.0,1071.0,1187.0,1547.0,1259.0,1719.0,2267.0,971.0,2475.0,1955.0,997.6666667,1027.0,1787.0,515.0,1787.0,1503.0,1775.0,1451.0,2483.0,2027.0,3131.0,2605.666667,1307.0,779.0
369,2,EAST,134,403.0,499.0,541.0,437.0,485.0,521.0,367.0,535.0,413.0,257.0,471.0,663.0,771.0,353.0,689.0,331.0,393.0,409.0,273.0,531.0,553.0,281.0,497.0,341.0,277.0,473.0,377.0,185.0,557.0,501.0,297.0,305.0,608.3333333,695.0,713.0,629.0,377.0,149.0
372,2,EAST,138,229.0,337.0,265.0,241.0,1.0,265.0,181.0,25.0,361.0,205.0,205.0,317.0,313.0,353.0,241.0,241.0,313.0,169.0,205.0,157.0,358.0,157.0,229.0,133.0,1.0,373.0,1.0,1.0,73.0,109.0,421.0,373.0,385.0,22.0,253.0,184.0,1.0,1.0
373,2,EAST,139,67.0,40.0,75.0,63.0,24.0,91.0,3.0,27.0,62.0,31.0,47.0,75.0,87.0,92.33333333,71.0,73.0,63.0,35.0,35.0,48.0,39.0,15.0,63.0,19.0,3.0,75.0,43.0,3.0,3.0,76.0,35.0,65.0,53.0,39.0,35.0,47.0,31.0,28.33333333
374,2,EAST,140,943.0,1367.0,1203.0,1363.0,819.0,451.0,868.0,1015.0,1047.0,663.0,851.0,1847.0,1331.0,1087.0,1323.0,931.0,831.0,1083.0,798.0,919.0,1349.0,743.0,951.0,931.0,849.0,1597.0,1249.0,476.0,1647.0,1335.0,1280.0,1079.0,1520.333333,1547.0,1295.0,1259.0,1081.0,479.0
375,2,EAST,141,1001.0,809.0,949.0,425.0,1417.0,881.0,595.0,971.0,705.0,649.0,705.0,1609.0,1013.0,1561.0,1705.0,633.0,713.0,933.0,657.0,1493.0,849.0,409.0,1361.0,803.0,9.0,1295.0,9.0,321.0,1449.0,633.0,1303.0,817.0,1371.666667,1217.0,921.0,1247.666667,881.0,1089.0
376,2,EAST,345,649.0,985.0,1029.0,261.0,581.0,581.0,425.0,685.0,405.0,805.0,501.0,1013.0,821.0,549.0,965.0,201.0,485.0,533.0,269.0,397.0,581.0,405.0,849.0,581.0,399.6666667,613.0,37.0,37.0,485.0,373.0,773.0,405.0,1173.0,597.0,437.0,853.0,805.0,245.0
377,2,EAST,411,333.0,293.0,451.0,303.0,275.0,331.0,267.0,307.0,275.0,391.0,227.0,267.0,163.0,379.0,411.0,247.0,291.0,147.0,163.0,259.0,475.0,267.0,379.0,219.0,3.0,231.0,3.0,243.0,283.0,187.0,3.0,147.0,99.0,271.0,163.0,163.0,91.0,59.0
378,2,EAST,412,112.0,43.0,163.0,137.0,64.0,154.0,35.0,142.0,43.0,71.0,82.0,63.0,47.0,146.0,59.0,40.0,51.0,55.0,163.0,103.0,23.0,3.0,35.0,23.0,3.0,99.0,143.0,107.0,55.0,99.0,158.0,3.0,59.0,155.0,3.0,99.0,35.0,3.0
379,2,EAST,144,224.0,302.0,296.0,170.0,2.0,140.0,38.0,92.0,68.0,8.0,74.0,284.0,272.0,262.0,152.0,56.0,134.0,200.0,8.0,2.0,152.0,80.0,146.0,182.0,2.0,104.0,2.0,2.0,2.0,194.0,56.0,86.0,164.0,74.0,236.0,202.0,20.0,2.0
380,2,EAST,146,5.0,5.0,653.0,229.0,525.0,237.0,213.0,205.0,77.0,221.0,29.0,1109.0,1189.0,1383.666667,989.0,585.0,569.0,125.0,161.0,185.0,173.0,113.0,245.0,221.0,5.0,1409.0,593.0,173.0,473.0,265.0,5.0,5.0,557.0,65.0,341.0,893.0,5.0,5.0
381,2,EAST,386,436.6666667,434.0,202.0,138.0,138.0,130.0,2.0,458.0,106.0,82.0,218.0,474.0,2.0,98.0,210.0,102.0,90.0,186.0,162.0,458.0,82.0,2.0,82.0,90.0,2.0,458.0,170.0,116.6666667,170.0,58.0,42.0,2.0,122.0,114.0,162.0,338.0,282.0,218.0
382,2,EAST,147,435.0,607.0,379.0,387.0,219.0,147.0,167.0,231.0,335.0,251.0,297.0,1247.0,1331.0,549.0,463.0,287.0,877.0,585.0,223.0,99.0,211.0,375.0,659.0,55.0,11.0,655.0,323.0,175.0,307.0,165.0,147.0,215.0,435.0,543.0,211.0,895.0,579.0,87.0
383,2,EAST,293,362.0,370.0,298.0,226.0,162.0,234.0,116.0,152.0,170.0,30.0,78.0,366.0,314.0,226.0,274.0,208.0,26.0,250.0,54.0,14.0,150.0,58.0,158.0,266.0,14.0,150.0,214.0,66.0,122.0,184.0,134.0,82.0,262.0,330.0,66.0,236.6666667,242.0,38.0
384,2,EAST,148,1030.0,853.0,937.0,367.0,574.0,472.0,151.0,481.0,295.0,265.0,139.0,847.0,727.0,1051.0,757.0,352.0,169.0,385.0,133.0,1.0,373.0,217.0,301.0,1.0,1.0,601.0,847.0,199.0,769.0,640.0,493.0,359.0,571.0,661.0,721.0,865.0,637.0,175.0
385,2,EAST,149,2476.0,2994.0,3000.0,2744.0,1820.0,1608.0,732.0,1728.0,1856.0,452.0,786.0,2192.0,3472.0,3454.666667,2632.0,920.0,2096.0,1676.0,920.0,992.0,1532.0,1332.0,1552.0,2128.0,1846.666667,3404.0,2806.0,668.0,1760.0,1944.0,1432.0,704.0,2512.0,2048.0,1524.0,3110.0,2408.0,1000.0
386,2,EAST,387,299.0,299.0,214.0,144.0,122.0,160.0,78.0,98.0,64.0,116.0,86.0,166.0,20.0,116.0,18.0,108.0,84.0,18.0,36.0,36.0,68.0,130.0,44.0,46.0,18.0,54.0,70.0,24.0,42.0,38.0,22.0,18.0,38.0,66.0,40.0,94.0,38.0,18.0
387,2,EAST,150,456.3333333,456.3333333,243.0,139.0,19.0,75.0,43.0,147.0,67.0,243.0,83.0,379.0,619.0,323.0,307.0,315.0,611.0,259.0,259.0,259.0,195.0,147.0,403.0,259.0,19.0,387.0,315.0,187.0,179.0,227.0,163.0,43.0,411.0,379.0,419.0,603.0,371.0,107.0
388,2,EAST,151,528.0,1010.0,204.0,122.0,102.0,110.0,192.0,386.0,274.0,152.0,120.0,190.0,514.0,234.0,306.0,166.0,54.0,352.0,98.0,62.0,202.0,670.0,654.0,1018.0,6.0,508.0,658.0,138.0,416.0,324.0,270.0,42.0,848.0,1112.0,756.0,831.3333333,566.0,314.0
389,2,EAST,152,21.0,52.0,46.0,33.0,33.0,47.0,15.0,61.0,39.0,19.0,35.0,41.0,85.0,111.0,11.0,37.0,11.0,61.0,15.0,12.0,36.0,11.0,41.0,11.0,11.0,81.0,72.0,51.0,29.0,104.0,113.0,32.0,82.0,15.0,33.0,161.0,107.0,25.0
390,2,EAST,413,447.6666667,13.0,231.6666667,77.0,85.0,53.0,45.0,13.0,213.0,53.0,293.0,533.0,373.0,237.0,245.0,53.0,117.0,37.0,13.0,13.0,53.0,133.0,69.0,205.0,13.0,277.0,13.0,165.0,13.0,165.0,145.0,13.0,477.0,181.0,325.0,445.0,13.0,69.0
392,2,EAST,157,17.0,17.0,17.0,17.0,17.0,17.0,21.0,33.0,17.0,41.0,101.0,161.0,203.6666667,185.0,157.0,49.0,33.0,81.0,57.0,53.0,81.0,41.0,81.0,25.0,17.0,287.6666667,121.0,105.0,145.0,65.0,41.0,41.0,17.0,97.0,217.0,233.0,257.0,17.0
393,2,EAST,158,10.0,10.0,10.0,10.0,10.0,10.0,12.0,12.0,10.0,10.0,14.0,10.0,10.0,18.0,20.0,10.0,10.0,10.0,10.0,10.0,14.0,20.0,10.0,10.0,10.0,20.0,14.0,10.0,16.0,10.0,14.66666667,10.0,10.0,12.0,18.0,23.33333333,22.0,10.0
394,2,EAST,161,4.0,4.0,22.0,40.0,16.0,4.0,10.0,4.0,4.0,10.0,28.0,10.0,16.0,4.0,10.0,34.0,64.0,4.0,4.0,16.0,4.0,10.0,26.0,16.0,4.0,31.0,57.0,64.0,34.0,4.0,31.0,4.0,46.0,16.0,28.0,64.0,46.0,4.0
398,2,EAST,165,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,17.0,15.0,15.0,31.0,33.66666667,29.66666667,19.0,17.0,15.0,23.0,17.0,15.0,15.0,15.0,15.0,19.0,15.0,23.0,15.0,17.0,15.0,15.0,23.0,15.0,29.0,21.0,29.0,21.0,31.0,15.0
399,2,EAST,166,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,5.0,17.0,17.0,59.0,55.0,5.0,38.0,11.0,29.0,17.0,17.0,8.0,5.0,17.0,17.0,11.0,5.0,29.0,5.0,35.0,11.0,5.0,20.0,47.0,5.0,35.0,58.0,59.0,65.0,5.0
400,2,EAST,167,60.0,54.0,54.0,24.0,24.0,30.0,18.0,18.0,18.0,18.0,24.0,24.0,54.0,24.0,48.0,24.0,48.0,30.0,18.0,21.0,30.0,42.0,72.0,54.0,18.0,49.0,45.0,42.0,30.0,48.0,57.0,18.0,18.0,30.0,62.0,54.0,48.0,48.0
401,2,EAST,297,41.0,45.0,51.0,13.0,13.0,5.0,17.0,5.0,5.0,21.0,25.0,49.0,49.0,67.0,59.0,5.0,37.0,17.0,29.0,5.0,5.0,5.0,29.0,29.0,5.0,67.0,49.0,9.0,5.0,17.0,29.0,5.0,13.0,5.0,53.0,25.0,34.33333333,5.0
405,2,EAST,182,2.0,58.0,110.0,10.0,10.0,18.0,18.0,2.0,18.0,14.0,10.0,2.0,58.0,38.0,96.0,10.0,38.0,10.0,2.0,2.0,10.0,62.0,18.0,38.0,2.0,107.3333333,118.0,106.0,54.0,10.0,42.0,54.0,42.0,58.0,146.0,118.6666667,24.0,70.0
406,2,EAST,185,67.0,139.0,181.0,31.0,43.0,67.0,13.0,13.0,25.0,43.0,43.0,151.0,121.0,211.0,103.0,37.0,49.0,13.0,19.0,13.0,25.0,31.0,61.0,43.0,13.0,140.0,160.0,43.0,127.0,31.0,85.0,25.0,73.0,73.0,187.0,37.0,211.0,13.0
407,2,EAST,186,19.0,70.0,63.0,23.0,31.0,23.0,26.0,21.0,39.0,19.0,59.0,87.0,93.0,81.0,39.0,19.0,31.0,37.0,31.0,20.0,31.0,47.0,84.0,69.0,19.0,83.66666667,102.3333333,75.0,81.0,51.0,60.0,33.0,51.0,69.0,119.0,117.0,75.0,20.0
411,2,EAST,190,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,35.0,83.0,139.0,123.0,155.0,59.0,59.0,43.0,35.0,19.0,19.0,99.0,99.0,35.0,19.0,163.0,83.0,147.0,35.0,59.0,67.0,19.0,19.0,91.0,139.0,227.0,187.0,75.0
412,2,EAST,194,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,47.0,35.0,19.0,33.0,33.0,33.0,33.0,19.0,25.0,39.0,49.0,35.0,19.0,55.66666667,25.0,45.66666667,41.0,35.0,35.0,55.0,29.0,49.0,49.0,33.0,47.0,27.0
414,2,EAST,196,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,123.0,187.0,219.0,99.0,155.0,83.0,115.0,11.0,99.0,91.0,235.0,203.0,11.0,397.6666667,315.0,163.0,123.0,315.0,263.0,99.0,123.0,179.0,451.0,423.0,315.0,259.0
416,2,EAST,199,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,113.0,113.0,225.0,221.0,257.0,345.0,121.0,121.0,5.0,137.0,321.0,465.0,105.0,1.0,491.6666667,401.0,241.0,161.0,153.0,241.0,417.0,145.0,241.0,489.0,775.6666667,957.0,305.0
426,2,EAST,206,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,315.0,415.0,275.0,217.0,266.0,429.0,329.0,363.0,483.0,391.0,543.0,781.6666667,549.0,15.0,655.0,603.0,767.0,393.0,579.0,140.0,215.0,985.0,355.0,491.0,931.0,311.0,347.0
429,2,EAST,211,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,214.0,242.0,186.0,198.0,56.0,182.6666667,177.0,98.0,84.0,130.0,162.0,124.0,132.0,14.0,277.0,210.0,132.0,138.0,136.0,88.0,116.0,269.3333333,172.0,120.0,276.0,170.0,116.0
430,2,EAST,214,336.0,324.0,274.0,18.0,36.0,30.0,18.0,18.0,18.0,288.0,48.0,51.0,18.0,78.0,312.0,30.0,36.0,18.0,18.0,18.0,18.0,66.0,78.0,60.0,18.0,105.0,215.0,42.0,54.0,30.0,69.0,18.0,18.0,60.0,102.0,138.0,48.0,54.0
431,2,EAST,216,1141.0,724.0,2020.0,673.0,355.0,97.0,28.0,1.0,64.0,880.0,109.0,1195.0,1033.0,1276.0,2677.0,625.0,337.0,169.0,1.0,1.0,1.0,2461.0,2017.0,2437.0,1.0,2978.0,4549.0,25.0,1261.0,13.0,73.0,829.0,742.0,2965.0,1585.0,1009.0,193.0,289.0
432,2,EAST,217,166.0,226.0,223.3333333,54.0,38.0,22.0,10.0,6.0,6.0,206.0,14.0,118.0,154.0,174.0,42.0,86.0,30.0,30.0,6.0,22.0,6.0,62.0,6.0,6.0,6.0,106.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,22.0,6.0,46.0,22.0
433,2,EAST,414,109.0,127.0,191.0,109.0,37.0,43.0,28.0,13.0,115.0,43.0,79.0,259.0,133.0,199.0,195.0,13.0,121.0,19.0,19.0,13.0,13.0,61.0,19.0,31.0,13.0,184.0,13.0,31.0,49.0,13.0,19.0,13.0,13.0,61.0,49.0,217.0,49.0,97.0
434,2,EAST,219,56.0,144.0,64.0,16.0,32.0,40.0,16.0,32.0,56.0,56.0,40.0,104.0,128.0,120.0,72.0,48.0,64.0,32.0,48.0,16.0,72.0,56.0,40.0,32.0,16.0,96.0,64.0,120.0,88.0,16.0,120.0,48.0,72.0,112.0,114.6666667,80.0,88.0,88.0
435,2,EAST,220,785.0,625.0,1065.0,481.0,297.0,610.3333333,181.0,193.0,353.0,641.0,169.0,897.0,753.0,825.0,473.0,625.0,465.0,353.0,273.0,193.0,481.0,305.0,481.0,161.0,489.0,1305.0,929.0,289.0,1281.0,513.0,977.0,305.0,561.0,801.0,641.0,625.0,609.0,513.0
436,2,EAST,221,177.0,161.0,245.0,229.0,145.0,249.0,29.0,37.0,181.0,173.0,37.0,157.0,225.0,149.0,135.0,141.0,45.0,213.0,13.0,5.0,101.0,61.0,203.0,205.0,5.0,45.0,160.3333333,109.0,213.0,218.3333333,141.0,69.0,157.0,189.0,133.0,205.0,109.0,157.0
437,2,EAST,224,36.0,60.0,90.0,96.0,24.0,96.0,42.0,24.0,96.0,42.0,42.0,42.0,96.0,24.0,6.0,168.0,96.0,96.0,150.0,78.0,168.0,60.0,96.0,24.0,6.0,96.0,174.0,78.0,150.0,147.0,6.0,186.0,42.0,186.0,96.0,6.0,96.0,6.0
438,2,EAST,225,102.0,130.0,106.0,10.0,38.0,134.0,66.0,22.0,54.0,58.0,22.0,78.0,102.0,110.0,122.0,74.0,98.0,58.0,114.0,90.0,58.0,74.0,119.3333333,90.0,10.0,186.0,167.3333333,82.0,170.0,98.0,162.0,16.0,34.0,154.0,26.0,10.0,146.0,66.0
439,2,EAST,226,36.0,23.0,31.0,23.0,23.0,55.0,36.0,11.0,23.0,35.0,15.0,15.0,67.0,23.0,52.0,23.0,74.66666667,46.0,35.0,23.0,31.0,27.0,47.0,23.0,11.0,39.0,47.0,31.0,15.0,63.0,39.0,47.0,31.0,31.0,23.0,13.0,27.0,11.0
440,2,EAST,230,94.66666667,128.0,6.0,114.0,54.0,12.0,18.0,4.0,38.0,40.0,28.0,94.0,106.0,74.0,48.0,16.0,12.0,42.0,4.0,8.0,4.0,28.0,10.0,14.0,4.0,124.0,33.0,24.0,44.0,16.0,42.0,4.0,4.0,26.0,40.0,104.6666667,116.0,30.0
441,2,EAST,231,68.0,108.0,76.0,44.0,44.0,36.0,20.0,12.0,12.0,28.0,28.0,12.0,12.0,12.0,134.6666667,108.0,92.0,20.0,12.0,12.0,20.0,28.0,84.0,12.0,12.0,84.0,20.0,12.0,12.0,12.0,12.0,12.0,60.0,100.0,100.0,108.0,28.0,44.0
442,2,EAST,232,70.0,79.33333333,58.0,46.0,14.0,22.0,22.0,14.0,14.0,34.0,62.0,22.0,83.33333333,86.0,70.0,14.0,14.0,30.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,50.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,38.0,22.0,46.0,14.0,14.0
443,2,EAST,233,353.0,353.0,243.0,66.0,48.0,18.0,42.0,18.0,126.0,30.0,96.0,408.0,246.0,180.0,84.0,36.0,42.0,24.0,138.0,18.0,18.0,108.0,18.0,30.0,18.0,60.0,54.0,18.0,18.0,18.0,18.0,18.0,18.0,66.0,24.0,102.0,54.0,42.0
444,2,EAST,415,13.0,29.0,37.66666667,5.0,7.0,17.0,6.0,3.0,22.0,10.0,3.0,44.0,55.0,27.0,28.0,15.0,11.0,7.0,15.0,3.0,7.0,9.0,7.0,21.0,3.0,44.0,43.0,5.0,25.0,15.0,3.0,3.0,3.0,3.0,3.0,31.0,23.0,3.0
445,3,WEST,1,90.0,69.0,48.0,33.0,18.0,51.0,105.0,42.0,30.0,54.0,159.0,51.0,144.0,81.0,111.0,42.0,75.0,111.0,84.0,141.0,87.0,30.0,78.0,78.0,72.0,126.0,66.0,66.0,105.0,99.0,126.0,141.0,138.0,24.0,149.0,135.0,87.0,117.0
446,3,WEST,2,127.0,71.0,11.0,31.0,63.0,43.0,175.0,51.0,247.0,27.0,19.0,75.0,175.0,163.0,207.0,79.0,75.0,107.0,227.0,119.0,79.0,39.0,167.0,95.0,11.0,193.6666667,111.0,87.0,55.0,193.6666667,211.0,143.0,95.0,43.0,115.0,171.0,103.0,155.0
447,3,WEST,3,20.0,23.0,29.0,23.0,41.0,20.0,20.0,20.0,20.0,20.0,20.0,41.0,20.0,20.0,23.0,20.0,20.0,26.0,20.0,20.0,32.0,20.0,23.0,20.0,20.0,26.0,20.0,20.0,20.0,20.0,29.0,26.0,32.0,20.0,26.0,23.0,34.0,20.0
448,3,WEST,4,36.0,31.0,37.0,28.0,29.0,43.0,54.0,27.0,17.0,31.0,33.0,72.0,81.0,63.0,42.0,36.0,32.0,46.0,46.0,28.0,43.0,32.0,50.0,31.0,17.0,78.0,76.0,101.0,62.0,50.0,80.0,82.0,83.0,92.0,95.0,107.3333333,93.0,21.0
449,3,WEST,5,105.0,21.0,45.0,42.0,12.0,30.0,18.0,21.0,6.0,96.0,6.0,48.0,69.0,132.0,57.0,42.0,30.0,87.0,129.0,72.0,51.0,36.0,126.0,12.0,6.0,6.0,270.0,219.0,177.0,204.0,252.0,150.0,78.0,291.0,304.0,117.0,210.0,234.0
450,3,WEST,6,11.0,12.0,11.0,11.0,13.0,27.0,17.0,11.0,11.0,11.0,11.0,15.0,25.0,11.0,31.0,16.0,44.0,16.0,11.0,11.0,11.0,11.0,20.0,19.0,11.0,21.0,15.0,20.0,11.0,16.0,12.0,46.66666667,17.0,11.0,24.66666667,11.0,11.0,24.0
452,3,WEST,7,792.0,800.0,480.0,328.0,640.0,516.0,568.0,444.0,360.0,272.0,288.0,396.0,336.0,676.0,564.0,336.0,784.0,500.0,810.6666667,900.0,472.0,392.0,492.0,200.0,106.6666667,112.0,212.0,288.0,368.0,320.0,808.0,912.0,912.0,296.0,552.0,672.0,312.0,240.0
453,3,WEST,8,197.0,287.0,305.0,167.0,191.0,233.0,134.0,329.0,254.0,107.0,167.0,239.0,263.0,302.0,305.0,164.0,317.0,272.0,287.0,281.0,134.0,95.0,143.0,29.0,41.0,89.0,101.0,89.0,143.0,113.0,233.0,371.0,329.0,227.0,131.0,167.0,113.0,152.0
454,3,WEST,234,33.33333333,20.0,32.0,14.0,22.0,28.0,16.0,36.0,25.0,15.66666667,16.0,42.0,12.0,14.0,12.0,16.0,20.0,28.0,38.0,20.0,20.0,14.0,18.0,26.0,2.0,24.0,14.0,2.0,8.0,14.0,20.0,16.0,22.0,22.0,12.0,24.0,14.0,14.0
455,3,WEST,9,337.0,169.0,295.0,163.0,235.0,283.0,283.0,220.0,277.0,193.0,211.0,340.0,319.0,307.0,229.0,115.0,211.0,349.0,298.0,286.0,157.0,361.0,349.0,49.0,19.0,7.0,73.0,61.0,127.0,82.0,253.0,226.0,331.0,187.0,199.0,349.0,301.0,109.0
456,3,WEST,10,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,97.0,61.0,19.0,109.0,133.0,175.0,157.0,514.0,547.0,460.0,277.0,205.0,19.0,91.0,151.0,151.0,241.0,259.0,538.0,571.0,542.0,331.0,427.0,491.0,331.0,295.0
457,3,WEST,13,3074.0,2732.0,2018.0,1622.0,2087.0,2288.0,3104.0,1838.0,1430.0,764.0,1238.0,2570.0,2999.0,2957.0,2906.0,3056.0,3032.0,1490.0,1214.0,2243.0,674.0,782.0,1256.0,1172.0,412.0,50.0,206.0,1316.0,782.0,1934.0,1628.0,2042.0,1850.0,770.0,902.0,1358.0,404.0,806.0
458,3,WEST,17,706.6666667,676.0,464.0,428.0,494.0,892.0,920.0,320.0,368.0,464.0,412.0,900.0,660.0,600.0,600.0,650.0,496.0,396.0,420.0,604.0,472.0,316.0,552.0,272.0,8.0,8.0,368.0,132.0,88.0,304.0,478.0,496.0,380.0,344.0,212.0,424.0,152.0,296.0
470,3,WEST,25,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,74.0,111.3333333,84.0,64.0,36.0,124.0,90.0,115.3333333,106.0,38.0,70.0,18.0,26.0,56.0,62.0,34.0,90.0,118.0,122.0,92.0,114.0,68.0,62.0,54.0,118.0
475,3,WEST,30,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,716.0,540.0,626.6666667,544.0,332.0,172.0,268.0,228.0,516.0,624.0,601.3333333,328.0,564.0,316.0,12.0,116.0,240.0,172.0,200.0,324.0,680.0,748.0,716.0,540.0,328.0,392.0,236.0,236.0
