Warehouse id,Region,SKU id,01-04-2018 00:00,01-05-2018 00:00,01-06-2018 00:00,01-07-2018 00:00,01-08-2018 00:00,01-09-2018 00:00,01-10-2018 00:00,01-11-2018 00:00,01-12-2018 00:00,01-01-2019 00:00,01-02-2019 00:00,01-03-2019 00:00,01-04-2019 00:00,01-05-2019 00:00,01-06-2019 00:00,01-07-2019 00:00,01-08-2019 00:00,01-09-2019 00:00,01-10-2019 00:00,01-11-2019 00:00,01-12-2019 00:00,01-01-2020 00:00,01-02-2020 00:00,01-03-2020 00:00,01-04-2020 00:00,01-05-2020 00:00,01-06-2020 00:00,01-07-2020 00:00,01-08-2020 00:00,01-09-2020 00:00,01-10-2020 00:00,01-11-2020 00:00,01-12-2020 00:00,01-01-2021 00:00,01-02-2021 00:00,01-03-2021 00:00,01-04-2021 00:00,01-05-2021 00:00
3,WEST,2,127,71,11,31,63,43,175,51,247,27,19,75,175,163,207,79,75,107,227,119,79,39,167,95,11,193.6666667,111,87,55,193.6666667,211,143,95,43,115,171,103,155
3,WEST,3,20,23,29,23,41,20,20,20,20,20,20,41,20,20,23,20,20,26,20,20,32,20,23,20,20,26,20,20,20,20,29,26,32,20,26,23,34,20
3,WEST,4,36,31,37,28,29,43,54,27,17,31,33,72,81,63,42,36,32,46,46,28,43,32,50,31,17,78,76,101,62,50,80,82,83,92,95,107.3333333,93,21
3,WEST,5,105,21,45,42,12,30,18,21,6,96,6,48,69,132,57,42,30,87,129,72,51,36,126,12,6,6,270,219,177,204,252,150,78,291,304,117,210,234
3,WEST,6,11,12,11,11,13,27,17,11,11,11,11,15,25,11,31,16,44,16,11,11,11,11,20,19,11,21,15,20,11,16,12,46.66666667,17,11,24.66666667,11,11,24
3,WEST,350,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,103,91,46,31,7,7,19,37,19,13,31,79,103,67,129,113,19,43
3,WEST,7,792,800,480,328,640,516,568,444,360,272,288,396,336,676,564,336,784,500,810.6666667,900,472,392,492,200,106.6666667,112,212,288,368,320,808,912,912,296,552,672,312,240
3,WEST,8,197,287,305,167,191,233,134,329,254,107,167,239,263,302,305,164,317,272,287,281,134,95,143,29,41,89,101,89,143,113,233,371,329,227,131,167,113,152
3,WEST,234,33.33333333,20,32,14,22,28,16,36,25,15.66666667,16,42,12,14,12,16,20,28,38,20,20,14,18,26,2,24,14,2,8,14,20,16,22,22,12,24,14,14
3,WEST,9,337,169,295,163,235,283,283,220,277,193,211,340,319,307,229,115,211,349,298,286,157,361,349,49,19,7,73,61,127,82,253,226,331,187,199,349,301,109
3,WEST,10,19,19,19,19,19,19,19,19,19,19,19,19,97,61,19,109,133,175,157,514,547,460,277,205,19,91,151,151,241,259,538,571,542,331,427,491,331,295
3,WEST,13,3074,2732,2018,1622,2087,2288,3104,1838,1430,764,1238,2570,2999,2957,2906,3056,3032,1490,1214,2243,674,782,1256,1172,412,50,206,1316,782,1934,1628,2042,1850,770,902,1358,404,806
3,WEST,17,706.6666667,676,464,428,494,892,920,320,368,464,412,900,660,600,600,650,496,396,420,604,472,316,552,272,8,8,368,132,88,304,478,496,380,344,212,424,152,296
3,WEST,327,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,20,20.66666667,19,17,17,19,13,19,23.66666667,15,13
3,WEST,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,35,39,35,25,31,33.66666667,23,35,55,41,27
3,WEST,351,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,36,36,69,33,28,30,69,48,57,65,33,18
3,WEST,236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,64,89.33333333,40,110,156.6666667,136,96,52,84,12,32
3,WEST,20,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,41,54,29,66,88.33333333,76,29,29,17,14,15
3,WEST,352,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,68,180,92,112,201.3333333,208,132,84,92,52,36
3,WEST,353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,181,49,97,184,189,158,91,85,55,43
3,WEST,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,57,60,120,123,105,269,275,123,210,33,141
3,WEST,22,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,21,19,20,6,18,31.33333333,29,11,15,10,6
3,WEST,23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,82,94,58,50,74,131.3333333,142,134,126,42,64.66666667
3,WEST,24,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,116,80,52,44,132,173.3333333,148,56,60,52,36
3,WEST,25,18,18,18,18,18,18,18,18,18,18,18,18,18,74,111.3333333,84,64,36,124,90,115.3333333,106,38,70,18,26,56,62,34,90,118,122,92,114,68,62,54,118
3,WEST,26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,61,37,37,137,254.3333333,283.6666667,225,201,181,49,29
3,WEST,27,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,92,80,14,140,266,314,272,206,260,14,65
3,WEST,28,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,67,27,59,27,87.66666667,101,67,57,39,23
3,WEST,29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,31,53,103,49,131,103,82,88,73,31
3,WEST,30,12,12,12,12,12,12,12,12,12,12,716,540,626.6666667,544,332,172,268,228,516,624,601.3333333,328,564,316,12,116,240,172,200,324,680,748,716,540,328,392,236,236
3,WEST,31,216,226,226,156,208.6666667,229,186,188,141,175,78,233,88,132,97,112,74,82,94,117,86,69,71,40,30.66666667,34,28,30,42,55,98,94,72,62,54,80,28,42
3,WEST,32,861,1123,951,876,1022,942,1005,1089,954,642,717,1071,564,579,588,423,489,357,699,612,510,252,291,90,15,21,132,201,156,141,237,240,240,183,132,138,51,69
3,WEST,33,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,54.33333333,109,95,193,155,273,253,233,211,185,149
3,WEST,237,139,107,77,101,144,69,133,101,130,99,136,146.3333333,127,133,90,104,80,64,118,99,112,44,71,28,9,19,19,27,31,28,62,84,73,51,23,57,26,29
3,WEST,34,324.3333333,297,227,207,272.3333333,255,213,143,253,81,155,303,151,157,167,87,161,61,201,245,139,83,77,33,15,15,43,23,39,35,55,51,35,23,35,59,37,19
3,WEST,239,17,17,17,17,17,17,17,17,33,17,17,17,17,17,17,17,17,17,17,17,17,209,209,467.6666667,17,17,659.6666667,25,17,17,17,17,65,17,417,17,17,17
3,WEST,240,8,8,8,8,8,8,8,62,74,20,8,14,8,8,8,8,8,8,8,8,8,8,80,308,8,8,288,8,8,8,8,513,809,308,158,62,8,8
3,WEST,354,15,95,47,127,151,63,23,135,47,15,31,223,143,39,95,87,39,127,15,15,47,15,23,15,15,15,23,15,15,23,31,15,1191,687,15,15,15,548.3333333
3,WEST,35,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,126.3333333,139.6666667,57,17
3,WEST,36,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,6,26,70,122,106,204,270,414,454,428,352,336,26,266
3,WEST,241,89,43,57,57,79,57,49,85,59,39,47,93,65,67,53,49,43,51,77,59,63,35,51,37,17,17,25.66666667,41,53,41,63,83,73,55,57,37,36.33333333,47
3,WEST,37,328.3333333,328.3333333,287,183,228,244,288,302,247,120,155,224,273,149,141,181,114,169,199,146,144,105,141,25,3,19,41,47,70,98,283,141,163,69,107,80,27,77
3,WEST,38,33,137,321,313,441,345,609,329,257,369,585,713,433,493,305,225,317,289,545,593,693,313,197,89,1,9,65,121,241,241,593,433,673,321,393,585,169,145
3,WEST,39,1511,1671,2015,1215,2063,1583,2051,2103,1367,1275,1291,1896.333333,1303,1615,1603,1007,1087,1399,1639,1591,1219,587,1671,627,15,95,367,327,811,827,1947,1667,1647,959,943,1451,231,647
3,WEST,40,559,559,79,671,1359,791,1151,879,955,875,715,1139,883,1239,795,527,639,715,1011,451,1251,515,771,223,15,31,143,215,327,487,595,659,559,291,359,667,151,159
3,WEST,41,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33,3,3,15,29,47,43,75.66666667,47,92,65,86,69.33333333,13,49
3,WEST,355,39,5,19,23,41,21,13,15,23,15,11,53,15,17,13,37,17,5,15,35,13,13,58,5,1,1,19,26,48,43,64.33333333,73.66666667,71,56,25,10,1,11
3,WEST,243,239,251,197,161,223,107,251,215,224,191,119,178,110,215,146,134,101,119,131,149,185,107,194,104,11,59,41,101,65,92,77,137,215,179,62,167,29,107
3,WEST,42,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,59,7,7,39,59,119,83,183,55,120.3333333,79,159,137,91,67
3,WEST,43,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,134,8,14,50,95,131,134,296,152,296,285,152,164,86,104
3,WEST,44,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,160,10,22,46,52,52,124,97,184,168,88,154,184,106,34
3,WEST,356,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,34,12,16,18,30,32,46,28,54,56,40,46.33333333,42,24,38
3,WEST,45,2,2,2,2,2,2,2,2,2,2,2,2,2,74,2,42,6,9,52.33333333,14,86,62,92,10,2,6,18,34,68,66,44,97,104.3333333,90,79,114,18,100
3,WEST,46,283,367,283,403,373,313,427,487,241,208,289,493,301,223,283,223,229,217,481,442,496,277,355,79,39,33,61,205,187,235,286,265,421,457,367,349,97,175
3,WEST,47,2539,1987,2235,1803,2507,2779,2663,2159,1863,1815,1855,2695,1907,2411,1711,1615,1207,2143,2479,2515,2095,1623,1747,447,220.3333333,203,679,555,1255,679,2595,1439,2423,1431,1123,1527,475,1315
3,WEST,49,11,11,11,11,11,11,11,11,11,11,11,107,11,11,11,155,151,315,171,567,715,411,535,203,11,27,59,171,419,275,291,187,645.6666667,629.6666667,139,547,475,383
3,WEST,50,789,645,1037,853,565,421,773,669,685,725,589,805,637,485,493,445,253,581,525,877,813,597,681,109,13,13,109,245,365,349,453,517,669,429,557,597,173,241
3,WEST,51,2276,1466,2153,1346,1598,1478,2060,1883,1340,1565,1289,2165,1568,1490,1235,1430,842,1706,1466,1751,1643,1175,1640,623,231,50,230,320,611,563,1949,1478,1844,1421,608,1415,422,725
3,WEST,53,368,190,394,226,379,241,346,354,301,109,157,334,256,298,136,163,127,208,283,241,262,181,211,106,16,22,64,64,70,121,268,250,190,253,238,214,40,82
3,WEST,54,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,40,14,14,18,26,34,50,32,62.66666667,64,36,30,48,16,28
3,WEST,55,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,20,16,18,32,22,59,68,142,151,137.6666667,85,86,90,38,39
3,WEST,56,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,48,124,222,310,752,752.6666667,562.6666667,182,212,424,88,196
3,WEST,57,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,50,18,18,18,50,18,78,18,114,166,174,138,82,102,58,122
3,WEST,58,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,43,15,63,91,131,187.6666667,191,141,139,163,35,63
3,WEST,59,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,89,13,21,49,149,145,173,353,325,285,385,409,341,101,205
3,WEST,357,149,16,144,70,429.3333333,646,226,455,121,110,197,290,64,28,276,178,226,64,4,2,2,2,252,182,2,2,103,2,2,2,120,102,66,38,54,37,4,2
3,WEST,60,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,133,331,289,298,169,106,193,109,319,193,55
3,WEST,61,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,46,1330,2154,919,19,1180,355,307,97,148,202,196,1048,184,19,319,728,1324
3,WEST,62,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,59,233,17,17,77,131,116,176,314,378,362,266,197,224,83,83
3,WEST,63,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,43,16,30,52,41,51,45,55,91,94,94,88,82,44,68
3,WEST,66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,58,70,38,74,38,190,254,242,343.3333333,275.3333333,38,186
3,WEST,67,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,31,79,23,7,7,15,55,39,23,39,63,279,231,372.3333333,407,471,167,383
3,WEST,244,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,26,16,12,12,12,12,12,12,16,18,26,34,28,47,60.33333333,50.66666667,18,18
3,WEST,68,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,28,36,29,20,16,22,16,20,18,41,42,27,58,62,79.66666667,65,18,54
3,WEST,69,124,252,196,68,124,172,60,156,132,80,12,172,84,124,68,36,284,268,148,180,84,100,176,12,4,28,92,140,84,132,116,177.3333333,68,180,244,76,52,244
3,WEST,70,94,91,130,52,70,70,88,76,166,115,70,124,112,70,76,88,124,178,127,172,202,88,118,67,53,76,124,52,76,208,58,166,136,286,274,208,40,244
3,WEST,71,61,35,49,35,45,51,71,37,72,51,55,53,27,29,23,27,17,64,31,41,39,17,45,29,13,28,31,43,13,61,73,75,37,45,65,59,23,55
3,WEST,72,110,50,56,54,100,137.3333333,91,91,71,34,42,88,60,70,36,38,68,98,81,80,61,40,49,32,18,26,18,28,54,38,78.66666667,48,64,98,84,80,46,78
3,WEST,74,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,75,91,213.6666667,403,523,587,403,295,267,19,243
3,WEST,75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,49,175.6666667,115,51,1,1,1,5,29,45,85,149,149,133,85,133,101,23,49
3,WEST,328,176,168,96,128,192,144,148,136,120,128,104,120,72,192,16,32,32,48,56,32,20,68,56,24,8,8,32,8,24,56,32,144,120,152,120,128,48,32
3,WEST,76,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,54.66666667,32,64
3,WEST,77,2,2,2,2,2,2,2,56,461,506,338,486,236,284,221,77,215,194,194,188,335,365,161,152,2,86,110,104,188,344,116,524,472,332,428,392,2,464
3,WEST,78,259,367,637,283,457,325,532,340,514,376,304,598,703,403,301,433,616,361,601,583,454,355,241,178,138,223,319,277,283,388,349,583,583,541,277,367,73,286
3,WEST,79,355.3333333,278,262,214,326,222,278,214,258,190,290,322,238,342,182,190,234,150,226,190,174,278,110,30,24.66666667,38,54,70,54,110,358,294,226,326,102,238,22,38
3,WEST,80,84,64,76,104,112,156,108,104,162.6666667,104,68,144,60,60,60,40,60,52,20,52,52,44,24,28,40,84,36,56,102,56,44,84,80,52,32,36,28,92
3,WEST,81,47,27,35,31,55,31,51,47,63,43,39,46.33333333,29,11,39,47,11,19,11,15,55,15,27,15,11,19,29,19,43,11,31,37,63,47,51,27,19,19
3,WEST,82,205,125,154.3333333,93,141,189,141,229,109,29,117,165,81,93,69,45,45,69,53,29,21,157,93,37,13,21,29,73,109,61,69,69,189,101,61,45,13,103.6666667
3,WEST,358,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
3,WEST,83,9,9,9,9,9,9,9,9,9,9,9,9,15,33,45,15,30,27,9,54,9,9,618,96,9,9,36,231,363,846,507,171,993,933,708,1165,1230,903
3,WEST,84,5,5,5,5,5,5,5,5,5,5,5,5,11,5,5,29,56,941,23,92,5,29,932,203,5,5,65,119,950,1787,1379,719,1451,992,1517,2083,1079,1901
3,WEST,85,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,67,7,7,127,7,7
3,WEST,86,170,38,242,254,302,266,290,260,413,245,110,242,242,26,128,242,50,190,158,98,302,182,218,50,2,2,14,26,110,146,146,164,116,158,182,50,14,128
3,WEST,250,146,170,370,362,402,322,202,330,322,274,282,370,306,194,330,146,218,314,298,234,162,170,178,42,34,50,26,58,98,106,130,274,314,170,194,130,34,114
3,WEST,87,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30.66666667,4,33.33333333
3,WEST,359,14,116,122,218,164,134,218,14,109,62,86,206,134,162,158,104,56,164,110,62,68,146,128,26,14,26,14,44,68,62,116,107,218,50,86,134,14,44
3,WEST,88,250,186,68,243,295,184,284,205,182,170,145,221.3333333,179,248,136,186,178,153,183,160,122,228,232,64,37.33333333,44,58,126,86,91,224,186,187,133,138,131,52,72
3,WEST,360,86.66666667,86,64,46,62,62,98,94,58,58,74,84.66666667,70,50,58,46,38,58,78,46,58,38,34,18,18,18,30,38,34,42,42,34,90,78,42,38,18,26
3,WEST,251,644,614,356,458,497,443,737,296,452,410,368,523,461,434,218,350,668,260,206,356,143,230,329,98,80,134,152,182,242,164,194,314,338,296,170,206,56,227
3,WEST,361,32,114,93,142,106,127.3333333,118,126,134,122,70,142,86,138,74,90,93.33333333,22,134,66,66,62,42,46,18,18,22,34,54,38,46,42,78,90,45,47,29,38
3,WEST,89,674.3333333,674.3333333,533,381,437,593,373,453,537,549,353,657,381,333,309,349,617,341,277,501,265,253,269,133,5,5,101,125,117,133,269,173,429,261,165,245,53,117
3,WEST,90,14,20,24,22,22,31.33333333,18,34,38,22,18,29,20,17,31,15,24,35,23,22,24,27,30,15,13,13,15,13,15,13,26,17,27,16,24,15,13,30
3,WEST,91,19,43,10,51,34,52,28,82,57,19,13,37,37,46,7,28,7,43,37,34,37,13,79,22,7,19,16,22,16,16,43,58,40,16,49,25,13,13
3,WEST,92,14,14,14,18,22,27,22,30,32.33333333,23,23,25,26,28,31,17,34,16,24,21,26,14,20,16,14,14,18,19,28,20,26,17,19,16,24,21,14,22
3,WEST,93,15,15,15,15,23,48.33333333,51,68.33333333,55,47,35,43,63,59,39,39,39,51,23,63,55,55,31,15,15,15,23,39,67,31,23,27,35,35,55,39,35,39
3,WEST,94,3,3,3,3,3,3,3,3,3,3,10,12.33333333,12,9.666666667,12,3,11,3,10,11,7,7,7,6,3,3,3,7,8,8,9,10,12,4,11,8,4,3
3,WEST,97,143,82,82,88,244,214,133,118,241,58,82,88,88,100,97,166,52,82,82,82,100,160,179,58,10,52,16,34,31,13,106,136,130,106,40,130,109,61
3,WEST,98,132,90,60,6,78,215,111,126,177,135,96,126,126,120,90,78,84,228,84,123,156,168,201,42,6,6,24,66,60,108,48,60,78,168,246,90,60,42
3,WEST,252,134,140,158,116,158,152,134,74,161,98,176,134,38,104,74,164,125,116,115,47,110,116,89,44,14,32,14,50,134,20,170,56,104,80,80,80,119,80
3,WEST,253,41.33333333,35,36,27,43,46,46,27,40,37,41,43,31,31,15,21,17,29,15,13,21,9,9,9,9,13,13,9,19,33,15,15,21,11,31,13,9,9
3,WEST,362,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,27,49.66666667,48,44,39,20,20,20,20,30,39,23,33,50,34,30,30,64,21,29
3,WEST,254,18,18,18,18,18,18,18,18,18,18,18,18,18,18,58,52,50,38,45,33,48,36,30,32,18,18,25,43,30,26,52,35,34,36,20,39,29,35
3,WEST,331,674,798,798,826,626,738,1120,802,654,320,362,1110,670,704,866,338,830,510,798,446,702,430,422,246,108.6666667,78,162,218,394,694,1084,320,677.3333333,706,442,634,224,402
3,WEST,363,16,368,1120,688,864,232,781.3333333,544,720,592,432,1072,400,592,720,340,592,488,800,704,720,464,768,208,16,56,96,208,296,356,312,448,944,736,400,428,176,608
3,WEST,364,14,398,888.6666667,774,910,1014,1190,502,814,974,430,734,614,782,342,718,390,410,1046,902,670,422,566,182,14,58,202,342,286,294,554,294,510,1142,666,470,94,510
3,WEST,255,1519,871,1475,1639,1627,1375,2307,1831,1679,1235,873,1546.333333,1037,1027,1319,671,1471,1251,1773,1957,1319,647,1221,667,259,99,371,499,795,735,1689,1025,1823,1171,1261,1355,497,1531
3,WEST,332,184,238,208,130,160,253,215,94,280,70,64,190,190,88,106,190,100,64,232,76,133,64,178,70,4,10,52,76,106,148,136,115,118,4,148,106,52,46
3,WEST,365,42,260.6666667,154,186,234,154,142,154,186,170,106,202,106,186,134,66,58,234,106,282,58,122,202,42,10,10,10,42,90,50,98,42,122,122,202,74,18,74
3,WEST,256,1475,1443,1155,1355,1411,1437.666667,1179,955,935,503,643,1247,699,771,939,591,531,1051,915,799,439,595,619,259,11,11,291,251,795,467,1011,923,875,899,611,635,191,1315
3,WEST,366,362,274,178,266,330,122,386,266,234,146,202,266,282,178,378,146,226,170,148,294,266,138,170,178,66,20.66666667,42,146,224,90,134,292,278,146,226,170,56,42
3,WEST,367,98.66666667,100,76,84,110,74,84.66666667,52,68,32,50,94,106,72,88,42,66,54,62,78,44,32,58,30,10,10,44,46,62,62,26,20,100,42,86,80,32,50
3,WEST,257,1034,997,768,424,762,792,1066,697,461,219,279,919,720,815,504,730,420,692,681,877,640,224,532,218,84,136,374,548,478,644,834,582,781,340,452,578,279,476
3,WEST,368,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,37,10,17,9,9,9,9,169,84,39,166.3333333,167,63,59,93,27,27
3,WEST,369,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
3,WEST,370,18,626,18,940.6666667,946,1186,1010,914,658,914,702,779.3333333,402,530,706,706,754,578,418,818,1094,674,566,298,18,50,194,330,642,146,490,754,1186,642,530,354,50,526
3,WEST,371,10,855.3333333,882,863.3333333,610,746,818,602,1090,466,866,658,458,762,626,546,362,506,586,514,658,542,602,138,10,10,266,274,506,530,522,650,762,586,450,490,58,434
3,WEST,258,1165,583,739,913,867,787,1189,741,619,446,602,1302,721,882,753,646,503,786,820,986.6666667,687,492,719,209,91,45,158,339,541,616,460,749,995,656,599,713,206,560
3,WEST,372,408,252,240,228,377.3333333,240,384,396,284,108,168,144,252,180,144,372,252,120,180,252,408,180,302.6666667,144,12,24,180,36,96,156,224,348,168,68,108,264,72,96
3,WEST,373,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,28.33333333,31,13,17,5,13
3,WEST,259,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,130,196,214,196,225,226,273,163,88,157,73,37
3,WEST,260,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,67,59,147,135,153.6666667,119,135,140.3333333,131,107,43,51
3,WEST,261,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,162,326,618,710,734,404,722,338,233
3,WEST,262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,16,84,48,142.6666667,144,102,133.3333333,77,132,110,12,144
3,WEST,263,1,113,257,145,249,233,241,153,153,113,105,369,313,273,377,201,1,329,297,441,297,233,401,257,1,81,145,337,269,585,819.6666667,801,529,345,681,449,321,265
3,WEST,264,1124,1010,1118,1016,1808,1220,1664,1358,1442,791,536,3230,1946,3503,4280,3038,2807,2420,2690,4124,4784,2450,4367,1592,1512,2942,2396,2072,2768,5660,4956,2768,4304,3350,2396,2960,1334,3812
3,WEST,265,13,13,13,13,13,13,13,13,13,13,37,13,49,43,43,19,37,13,49,43,49,79,61,13,13,79,37,19,139,115,149,156.3333333,133,79,133,133,31,79
3,WEST,266,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,99,83,131,225,107,193.6666667,171,227,19,11,168.3333333
3,WEST,267,14,42,146,62,118,150,218,166,90,50,134,198,98,182,94,78,158,190,86,198,190,102,166,126,10,26,758.6666667,816,198,274,310,276,406,270,376,286,130,194
3,WEST,268,947,691,883,1223,1759,707,1639,1235,1387,571,1075,2307,1443,2367,1251,1235,1811,2615,2055,5371,1207,1563,4725.666667,5679,2055,483,1755,5787,1651,3079,4339,2607,4715,1911,3115,2323,1811,2739
3,WEST,374,4,4,4,4,4,4,4,4,28,4,4,4,30,70,16,4,4,8,16,34,4,88,4,350.6666667,4,10,10,66,184,422.6666667,344,140,46,402,152,292,4,94
3,WEST,269,9,10.33333333,9,73,29,59,173,89,97,133,89,191,125,191,191,155,117,99,145,123,135,75,167,81,9,39,45,29,51,59,85,97,125,57,63,187,29,107
3,WEST,270,54,114,54,42,42,58,128,130,138,88,104,171.3333333,88,26,232,190,262,102,186,164,228,158,164,64,33.33333333,26,82,50,48,186,222,208,208,124,160,230,64,230
3,WEST,271,868,492,572,632,768,588,1984,1392,1808,1268,1412,3816,2372,3724,1688,1652,2044,2224,3924,2640,3044,2536,3044,812,337.3333333,385.3333333,956,808,948,1192,2060,3652,2704,3892,880,2624,844,2956
3,WEST,272,17,17,17,17,17,17,17,17,17,17,17,17,17,17,167,93,53,193,179,81,147,233,171,41,17,41,29,29,111,97,145,237,285,197,277,223,35,179
3,WEST,273,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,18,8,10,15.33333333,16,13,12,16,11,8,8,11,10,14,14,18,17,16,21,21,10,8,11
3,WEST,274,20,20,20,20,20,20,20,20,20,20,20,20,20,20,134,161,209,131,125,125,152,176,206,77,20,38,74,170,125,71,110,92,98,44,120,92,20,128
3,WEST,275,44,410,386,170,158,374,380,233,182,377,359,272,254,245,179,128,134,131,179,155,152,92,80,62,20,110,104,44,104,44,98,170,68,56,50,86,62,32
3,WEST,277,166,74,6,114,126,132,80,110,98,134,120,92,82,110,70,50,96,78,94,84,124.6666667,54,84,34,6,18,38,58,158,70,82,78,92,58,166,62,26,32
3,WEST,278,361,321,41,297,329,193,397,281,145,289,217,297,145,209,169,185,233,273,201,177,185,177,137,89,17,17,121,97,121,177,193,241,169,105,217,181,121,153
3,WEST,279,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,5,5,5,5,5,5,25,33,65,65,65,5,31.66666667,17,17,9
3,WEST,280,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,37,7,10,7,7,7,19,25,13,33,19,55,55,37,31,25,7
