,Warehouse id,Region,SKU id,2018-04-01 00:00:00,2018-05-01 00:00:00,2018-06-01 00:00:00,2018-07-01 00:00:00,2018-08-01 00:00:00,2018-09-01 00:00:00,2018-10-01 00:00:00,2018-11-01 00:00:00,2018-12-01 00:00:00,2019-01-01 00:00:00,2019-02-01 00:00:00,2019-03-01 00:00:00,2019-04-01 00:00:00,2019-05-01 00:00:00,2019-06-01 00:00:00,2019-07-01 00:00:00,2019-08-01 00:00:00,2019-09-01 00:00:00,2019-10-01 00:00:00,2019-11-01 00:00:00,2019-12-01 00:00:00,2020-01-01 00:00:00,2020-02-01 00:00:00,2020-03-01 00:00:00,2020-04-01 00:00:00,2020-05-01 00:00:00,2020-06-01 00:00:00,2020-07-01 00:00:00,2020-08-01 00:00:00,2020-09-01 00:00:00,2020-10-01 00:00:00,2020-11-01 00:00:00,2020-12-01 00:00:00,2021-01-01 00:00:00,2021-02-01 00:00:00,2021-03-01 00:00:00,2021-04-01 00:00:00,2021-05-01 00:00:00
662,3,WEST,297,44,116,92,140,4,12,124,92,57,80,28,60,168,84,76,36,20,36,76,76,44,28,84,4,4,4,4,28,20,4,44,124,20,20,136,4,4,44
669,3,WEST,173,407,923,965,617,1223,677,536,443,1307,1085,413,1154,662,530,701,365,332,359,527,947,821,671,461,281,623,83,179,281,416,743,494,911,953,1205,449,1085,107,359
677,3,WEST,181,17,17,17,17,17,17,17,17,53,41,35,89,29,29,59,35,17,29,47,17,41,23,29,41,17,17,29,17,17,23,26,53,17,20,17,34,17,35
678,3,WEST,182,1,1,103,31,49,37,31,145,103,25,85,130,97,103,61,67,142,37,49,103,127,43,133,67,1,1,43,25,31,103,100,160,169,72,64,73,1,49
680,3,WEST,184,18,18,18,18,18,18,18,144,54,126,48,150,24,30,120,18,78,108,90,78,138,96,36,36,18,18,18,33,24,48,66,21,18,18,18,59,42,36
681,3,WEST,185,42,378,306,82,74,170,242,362,458,266,210,243,378,294,250,130,254,386,210,218,482,226,298,130,18,18,66,26,226,474,250,170,606,378,86,98,18,234
683,3,WEST,301,9,9,9,9,9,9,9,9,109,37,21,25,25,9,9,9,9,45,53,49,89,49,45,9,9,9,17,17,41,17,41,9,9,9,9,28,21,33
684,3,WEST,186,72,174,156,54,48,234,222,108,270,42,90,162,105,99,288,54,141,183,252,210,282,258,333,42,18,18,72,87,225,258,243,156,327,360,147,166,24,93
686,3,WEST,187,16,16,16,16,16,16,16,23,24,36,32,32,24,24,20,20,40,24,16,16,24,28,20,16,16,16,24,16,16,16,26,32,16,18,16,24,16,32
687,3,WEST,302,55,49,37,33,25,25,37,53,48,41,27,52,23,21,43,23,32,17,21,31,23,29,30,15,15,15,25,17,21,27,19,35,27,49,31,23,21,19
690,3,WEST,190,20,20,20,20,20,20,20,20,20,290,560,199,374,182,290,146,245,146,236,194,428,308,332,140,20,38,80,68,116,254,272,374,407,428,254,356,20,134
693,3,WEST,194,16,16,16,16,16,16,16,16,16,16,16,628,340,292,195,166,253,232,316,238,310,358,364,148,16,58,70,70,289,292,376,307,412,496,70,280,70,58
695,3,WEST,196,3,3,3,3,3,3,3,3,3,3,3,60,159,39,75,87,126,75,27,45,75,201,105,21,3,3,21,15,75,105,63,72,105,63,81,84,21,39
697,3,WEST,198,13,13,13,13,13,13,13,13,13,13,13,13,13,13,245,133,29,13,237,533,357,309,173,125,13,13,21,65,37,109,173,297,537,517,157,140,85,237
698,3,WEST,199,18,18,18,18,18,18,18,18,18,362,554,594,1054,950,410,386,806,434,730,802,1402,938,1002,526,18,26,162,182,626,826,934,1146,1702,1282,554,1450,210,322
702,3,WEST,203,153,345,477,425,265,185,329,145,369,41,219,361,197,109,305,257,185,185,193,177,393,233,201,81,1,17,57,129,105,73,241,145,241,185,309,249,41,77
705,3,WEST,306,8,20,16,8,8,8,20,16,18,8,8,8,12,8,8,8,8,8,8,8,8,8,28,13,8,8,12,8,20,8,28,24,44,8,8,8,8,8
711,3,WEST,317,262,584,648,398,270,606,396,254,708,254,226,235,210,294,362,190,258,74,238,154,290,126,310,42,2,2,22,14,144,126,114,34,2,2,2,2,2,266
717,3,WEST,323,29,60,76,36,12,52,52,28,12,12,108,12,32,20,92,36,12,108,12,12,12,12,28,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
718,3,WEST,324,74,120,156,160,26,44,122,84,120,58,58,82,35,32,30,42,34,22,2,20,2,19,6,2,2,2,2,2,2,2,2,2,8,2,2,2,2,2
719,3,WEST,325,66,142,58,226,122,162,178,66,64,58,50,138,82,114,282,50,118,34,50,10,2,82,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
720,3,WEST,326,358,638,814,718,394,470,996,718,225,534,266,410,110,46,94,42,288,142,26,26,2,14,2,2,2,2,2,2,2,2,18,2,62,2,10,50,2,2
721,3,WEST,396,38,54,55,30,36,50,36,24,36,46,24,20,38,52,31,52,66,28,30,20,20,46,30,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20
722,3,WEST,397,256,352,436,154,364,466,553,718,161,352,220,280,28,88,175,28,136,28,16,82,16,124,88,16,16,16,16,16,16,16,16,16,58,16,16,16,16,16
726,3,WEST,205,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,64,124,42,56,138,82,24,12,12,32,26,78,100,136,138,120,48,106,90,38,70
727,3,WEST,206,12,12,12,12,12,12,12,12,12,12,12,1070,458,234,416,174,870,1018,502,494,726,576,403,224,12,48,342,500,666,952,872,794,784,434,568,676,284,704
732,3,WEST,211,3,3,3,3,3,3,3,3,3,3,3,1027,987,563,1691,83,827,851,699,643,955,1083,763,635,3,83,635,331,979,1275,1595,682,1395,883,1139,1467,683,1527
733,3,WEST,214,52,72,96,2,8,18,76,14,14,2,14,33,48,50,66,38,10,18,22,30,6,18,54,22,2,2,14,10,22,30,26,16,14,62,66,96,26,44
734,3,WEST,215,52,36,64,4,4,36,72,12,100,28,120,68,44,92,44,36,12,28,4,4,12,4,36,4,4,20,68,42,4,20,140,4,4,108,52,4,28,60
735,3,WEST,217,239,362,83,5,11,41,104,50,29,53,5,47,302,191,107,125,74,41,59,35,17,5,287,113,5,5,41,5,11,5,5,5,5,53,92,296,77,65
736,3,WEST,218,33,61,29,13,13,21,45,21,13,13,13,17,13,21,13,13,13,13,13,13,13,53,13,13,13,181,13,13,13,13,13,13,13,13,29,37,61,13
737,3,WEST,219,2,6,2,2,2,2,18,34,2,2,2,2,22,2,2,2,22,2,2,2,2,18,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
738,3,WEST,220,24,38,50,35,11,41,41,29,11,11,11,23,17,59,23,29,29,11,11,35,23,38,23,11,11,11,35,11,23,11,47,11,11,35,11,11,11,11
739,3,WEST,221,19,41,21,29,29,25,33,21,13,13,13,29,21,13,21,13,61,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,29,13,13,13
740,3,WEST,401,44,32,71,20,44,44,57,38,86,129,98,146,56,56,140,42,99,26,80,56,116,56,64,44,20,20,50,62,32,56,170,20,110,134,92,26,20,20
741,3,WEST,222,65,145,673,145,121,49,65,1,400,97,1129,409,241,121,841,49,597,65,385,417,417,577,513,161,1,33,81,209,257,337,737,337,913,733,529,1409,1,513
742,3,WEST,223,33,21,51,45,9,33,21,9,9,33,9,45,69,9,73,21,21,17,57,25,57,41,21,9,9,9,25,17,17,65,85,41,73,41,17,9,9,9
743,3,WEST,224,49,1,49,17,9,1,137,49,49,1,1,145,25,49,1,121,1,53,121,25,265,73,33,49,1,1,25,49,1,1,49,25,1,49,1,1,1,73
744,3,WEST,225,29,7,19,19,39,7,39,7,179,43,13,67,27,7,25,7,17,15,55,31,55,47,7,83,7,7,7,23,15,15,39,535,63,143,55,103,7,63
745,3,WEST,226,6,6,54,38,6,6,54,22,38,6,6,38,38,6,6,6,6,6,6,6,38,38,38,6,6,6,6,6,38,6,6,6,22,6,22,6,6,6
749,3,WEST,230,90,91,106,62,78,90,98,142,118,78,34,130,140,118,118,74,122,70,110,70,122,26,250,78,14,14,14,14,14,22,62,22,64,174,190,194,26,62
750,3,WEST,231,66,150,63,30,42,90,69,96,69,12,24,126,144,36,126,30,66,54,18,120,72,60,162,24,6,6,6,6,6,6,36,24,54,96,120,138,12,30
751,3,WEST,232,17,23,11,17,11,53,23,41,17,29,11,32,41,89,53,41,41,59,41,34,53,35,41,11,11,11,11,11,11,11,71,35,59,77,29,23,11,71
752,3,WEST,233,76,28,20,28,20,44,116,100,88,57,20,28,68,20,28,20,44,188,20,60,20,20,164,20,20,116,36,20,20,20,20,20,20,164,124,52,28,36
753,4,SOUTH,1,142,103,37,226,19,40,52,79,58,82,64,235,85,82,64,40,64,34,22,34,67,40,115,142,19,58,67,28,31,328,136,34,19,37,76,73,112,19
754,4,SOUTH,2,52,106,22,58,38,18,22,22,58,70,14,130,90,126,90,38,18,18,102,74,38,22,46,30,10,134,30,10,42,70,10,38,22,18,50,74,30,50
755,4,SOUTH,3,15,15,15,15,15,15,15,15,15,15,15,15,15,19,19,15,15,15,15,15,15,15,15,19,15,15,19,15,15,15,15,15,15,15,15,15,15,15
756,4,SOUTH,4,196,58,120,54,58,224,204,86,190,108,94,310,224,140,208,116,130,184,178,130,100,44,286,278,6,66,88,64,116,263,954,112,32,200,206,152,190,64
757,4,SOUTH,5,250,232,154,244,127,130,232,169,154,58,130,166,271,337,184,187,157,94,556,562,82,229,253,415,19,115,151,136,352,299,730,178,130,154,364,817,727,40
758,4,SOUTH,6,33,33,18,27,3,3,3,3,6,3,3,42,3,3,21,18,15,9,12,3,63,15,3,9,3,6,3,6,3,63,6,3,3,33,21,18,12,3
759,4,SOUTH,7,965,753,661,573,1029,521,1485,933,673,1193,801,717,1125,1401,1321,937,1437,917,1381,1129,1133,1309,849,533,1013,1137,1361,1293,1165,1005,1757,1253,1533,905,1013,869,1041,381
760,4,SOUTH,8,1480,1308,912,864,1276,828,1144,1308,692,1044,1128,1564,1656,672,1141,980,1340,1144,1352,1420,768,1020,1108,932,8,1280,1492,1352,1304,1216,1664,1348,1104,760,1036,1264,696,220
761,4,SOUTH,234,81,120,73,79,107,82,140,109,81,90,87,122,83,73,89,81,101,61,105,83,91,65,63,79,15,97,83,79,69,73,97,31,59,59,27,59,61,43
762,4,SOUTH,9,453,235,377,381,353,199,519,291,295,329,219,369,399,263,375,309,523,475,339,411,207,415,323,397,19,155,307,359,275,523,311,511,399,479,471,527,259,19
763,4,SOUTH,10,10,10,10,10,10,10,10,10,10,10,10,10,193,186,274,160,250,218,191,281,330,378,468,262,10,158,106,410,266,409,488,418,380,262,340,438,326,172
764,4,SOUTH,13,2690,1794,1554,1234,522,938,1810,2674,1078,1634,650,2626,2450,2282,1938,1374,1354,1194,786,1498,802,1642,978,682,1266,2042,1826,570,922,1226,962,498,818,762,578,842,762,98
765,4,SOUTH,17,362,138,34,282,66,242,66,690,330,858,250,754,850,386,722,290,514,298,778,378,842,378,408,330,18,322,850,402,394,490,378,362,418,274,218,410,186,18
775,4,SOUTH,25,3,3,3,3,3,3,3,3,3,3,3,3,3,64,143,87,53,65,69,67,19,3,223,3,3,131,163,139,75,99,137,181,183,41,91,77,67,51
780,4,SOUTH,30,3,3,3,3,3,3,3,3,3,585,429,543,714,654,561,357,309,231,393,375,714,780,753,507,3,477,396,213,825,609,861,804,741,348,558,576,342,387
781,4,SOUTH,31,218,408,168,224,453,158,245,241,249,195,185,314,232,186,181,146,77,160,137,147,134,81,108,110,20,80,126,82,90,86,152,126,108,92,96,95,56,20
782,4,SOUTH,32,640,2092,1702,1063,1702,970,880,928,961,691,808,898,937,769,709,589,313,517,406,520,325,226,499,205,19,301,340,19,343,247,331,355,307,229,163,250,115,73
784,4,SOUTH,237,269,40,680,274,400,282,260,326,288,378,252,308,492,550,380,246,212,302,294,396,204,250,226,230,4,252,228,188,260,30,332,356,166,120,172,136,6,4
785,4,SOUTH,34,269,1138,658,222,66,414,346,378,294,538,274,438,386,394,462,262,138,218,186,266,162,130,146,182,10,82,174,170,154,54,106,194,130,50,66,46,10,10
786,4,SOUTH,239,12,12,12,12,12,12,12,12,12,12,12,12,12,12,30,42,261,12,12,12,12,12,12,12,12,12,12,12,12,252,12,162,50,12,12,12,42,12
787,4,SOUTH,240,13,13,13,13,13,41,23,34,13,17,13,13,31,15,73,15,51,13,13,13,13,13,13,57,13,14,101,73,463,583,113,229,88,33,101,63,229,49
788,4,SOUTH,354,46,62,56,54,36,44,34,77,34,89,98,18,106,30,44,94,19,52,18,18,18,18,22,38,18,18,28,50,18,168,118,18,102,118,18,18,18,18
791,4,SOUTH,37,430,875,599,659,875,623,595,427,503,547,363,739,771,539,627,219,227,171,331,435,427,295,323,271,3,243,379,227,355,251,315,371,395,427,163,207,167,51
792,4,SOUTH,39,829,609,577,467,793,369,461,657,409,399,393,619,729,597,617,473,397,513,485,421,413,509,551,365,487,473,597,509,533,389,713,481,553,397,383,431,341,49
793,4,SOUTH,40,1407,979,1267,823,379,1475,1175,1019,1075,811,1143,1291,1523,1647,1371,839,887,999,1183,1219,919,811,983,815,927,955,1155,299,1239,683,1307,951,903,379,495,431,279,111
795,4,SOUTH,243,433,178,400,286,187,139,199,235,217,241,205,271,277,193,295,151,211,115,127,199,103,100,127,109,13,151,103,91,109,79,181,199,157,139,67,61,121,31
799,4,SOUTH,45,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,41,17,9,65,33,25,9,1,17,81,93,1,1,41,19,1,33,73,57,1,1
800,4,SOUTH,46,17,105,145,57,73,81,49,73,49,113,17,97,17,57,33,73,113,17,89,89,185,225,113,153,17,81,169,289,185,169,177,108,49,225,145,97,105,49
801,4,SOUTH,47,737,1478,1205,776,1154,965,827,800,842,842,674,1250,1310,944,998,689,632,758,608,1169,650,539,680,491,14,440,608,398,722,470,629,638,578,314,380,575,242,92
802,4,SOUTH,50,134,122,126,158,82,110,82,110,82,70,66,138,158,122,106,114,62,86,130,106,94,102,98,94,6,82,132,118,66,38,150,146,146,154,74,150,6,100
803,4,SOUTH,51,592,1004,842,970,846,590,864,654,796,618,454,866,1002,972,870,542,448,646,578,592,550,510,586,384,14,398,522,462,530,330,510,546,614,386,350,290,214,70
804,4,SOUTH,53,267,393,673,289,373,201,245,345,229,161,197,413,365,285,301,213,213,253,385,229,229,257,269,217,5,197,285,69,205,253,341,229,269,229,169,233,141,45
811,4,SOUTH,60,2,2,2,2,2,2,2,2,2,2,2,2,2,2,62,182,293,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,25,2,2,2,2,2
812,4,SOUTH,61,20,20,20,20,20,20,20,20,20,20,104,792,3544,6336,2240,120,232,280,20,20,20,20,340,244,20,20,20,572,40,20,420,20,20,20,20,7280,64,20
815,4,SOUTH,416,307,187,225,129,65,305,143,293,133,167,153,245,151,99,111,143,111,73,211,229,125,139,151,121,1,45,157,65,1,1,79,229,203,87,153,21,155,17
816,4,SOUTH,64,197,191,179,89,173,92,107,143,101,146,131,128,191,32,206,119,65,62,152,134,89,101,101,77,5,68,182,95,98,29,218,203,143,92,89,110,23,20
817,4,SOUTH,65,63,77,77,59,38,17,104,35,17,86,38,71,71,68,17,92,17,101,107,50,116,35,41,20,17,86,89,83,119,50,86,68,50,47,89,26,35,26
821,4,SOUTH,69,349,481,241,193,211,193,115,403,217,127,259,250,277,271,223,127,265,91,235,235,139,217,223,154,228,55,319,175,439,247,217,337,295,160,202,457,187,73
822,4,SOUTH,70,173,137,133,41,73,57,73,165,25,55,141,109,125,105,135,61,133,103,165,209,125,181,117,121,13,89,93,97,119,141,177,133,117,173,177,177,121,45
823,4,SOUTH,71,97,97,73,51,69,53,51,39,31,48,23,51,47,51,31,39,31,61,47,75,31,31,93,37,52,49,43,73,33,87,87,67,83,90,21,27,29,21
824,4,SOUTH,72,129,99,115,67,127,75,73,111,97,81,91,65,129,121,105,71,105,69,57,89,61,107,41,81,77,39,34,51,109,89,77,59,97,95,71,33,17,11
827,4,SOUTH,245,19,19,19,19,19,19,19,19,19,19,19,19,37,181,325,133,19,19,94,19,19,19,19,115,19,205,157,283,19,247,325,229,145,211,55,181,37,22
828,4,SOUTH,246,16,16,16,16,16,16,16,16,16,16,16,16,44,39,65,65,83,16,16,16,16,16,16,52,16,70,60,82,22,92,103,77,86,48,38,22,16,16
830,4,SOUTH,77,6,6,6,6,6,6,6,42,20,12,6,18,28,38,68,43,6,6,6,51,38,32,52,32,6,38,24,22,48,16,34,68,28,48,48,66,6,6
831,4,SOUTH,78,129,11,92,75,109,71,71,103,40,110,65,83,87,107,65,79,122,125,101,137,59,161,87,149,7,47,91,97,135,91,141,133,135,69,83,121,7,17
832,4,SOUTH,79,83,67,103,23,79,59,59,79,27,33,43,55,15,35,25,23,103,111,35,51,31,63,59,181,15,15,60,79,19,59,35,59,67,87,83,71,19,15
833,4,SOUTH,248,158,228,156,164,180,284,212,268,172,240,196,284,196,260,164,100,180,308,28,52,116,164,156,140,20,132,196,76,132,84,164,108,180,68,124,100,20,20
834,4,SOUTH,404,258,381,525,150,501,165,282,318,159,207,393,357,459,291,339,222,150,234,273,282,309,138,237,111,9,219,285,243,297,99,207,423,231,135,159,177,105,45
835,4,SOUTH,417,84,76,126,83,94,88,54,124,70,82,76,140,112,110,84,68,77,52,83,112,86,85,106,42,20,22,144,76,112,52,32,120,74,87,95,86,58,26
836,4,SOUTH,80,1059,1695,1199,781,1331,809,1011,983,705,885,1075,1337,1595,1357,1237,945,767,683,1087,1273,795,651,927,631,935,1195,947,1003,1047,623,843,1179,1049,365,651,817,685,325
837,4,SOUTH,81,1379,1211,787,587,835,419,843,963,611,787,1203,923,627,1627,427,203,619,859,1123,675,491,1091,1091,739,11,159,834,699,1355,763,1275,1451,1299,627,867,795,275,107
838,4,SOUTH,82,437,437,385,175,293,201,217,169,137,175,181,193,245,181,93,249,29,169,321,9,213,109,61,89,9,261,145,93,293,145,153,241,93,145,57,133,49,41
839,4,SOUTH,84,17,17,17,17,17,17,17,17,17,17,17,19,17,30,23,25,30,17,17,17,18,17,183,33,17,71,112,319,117,180,88,41,169,101,165,152,581,25
840,4,SOUTH,86,12,52,96,72,64,84,80,64,84,56,80,112,76,48,96,16,84,84,64,72,52,68,52,12,12,68,53,34,72,64,80,80,92,68,60,88,32,16
841,4,SOUTH,250,140,320,116,260,344,182,242,296,224,134,254,296,320,218,314,188,200,230,194,338,122,152,212,146,20,182,188,188,230,140,182,206,344,170,164,140,80,20
843,4,SOUTH,359,3,3,117,237,159,81,117,135,105,75,159,195,165,159,27,51,141,141,99,183,141,105,63,63,3,81,123,153,63,99,15,3,237,93,57,189,3,6
844,4,SOUTH,88,2408,1213,1037,1709,2336,1103,1565,1634,1514,1427,1139,1586,2396,1913,1526,953,839,968,1112,1286,746,1052,917,758,8,1052,1142,896,1142,824,890,1328,1568,461,578,614,554,344
845,4,SOUTH,251,475,859,451,175,1183,487,691,793,529,613,379,772,889,577,553,361,361,445,364,454,361,445,535,457,13,343,172,301,253,463,373,487,547,232,295,301,133,31
846,4,SOUTH,361,205,13,121,85,157,115,1,121,100,121,109,157,142,121,193,133,97,1,133,109,109,157,97,121,1,25,97,37,145,121,145,13,61,13,121,97,61,19
847,4,SOUTH,89,158,315,179,275,231,147,167,243,135,195,187,215,255,243,271,207,115,119,183,163,127,67,179,87,19,53,123,107,143,51,107,155,177,77,59,155,55,27
848,4,SOUTH,90,36,7,118,7,7,55,25,37,28,25,52,58,22,25,28,7,31,19,10,25,31,19,19,19,7,40,76,61,34,28,73,16,100,22,40,43,31,7
849,4,SOUTH,92,1,1,1,1,28,41,35,19,31,37,31,43,41,97,35,41,25,21,37,23,31,15,29,25,1,11,53,11,33,21,53,1,33,43,35,19,5,1
850,4,SOUTH,93,16,16,16,40,196,108,84,136,88,88,80,144,152,184,56,88,88,160,124,124,100,104,40,16,16,16,16,184,64,68,184,108,52,104,136,16,16,16
851,4,SOUTH,95,33,25,21,5,5,5,45,29,37,29,25,9,45,5,33,5,5,29,25,29,13,41,21,17,5,21,17,41,41,9,17,33,21,5,13,21,5,9
853,4,SOUTH,97,1044,324,180,852,692,524,680,1032,832,520,484,604,580,812,656,52,524,408,532,832,580,300,476,456,4,296,744,12,260,4,164,490,412,384,444,404,372,12
854,4,SOUTH,98,376,228,456,296,126,360,294,482,334,172,308,300,396,290,316,352,208,190,346,382,324,160,276,290,12,208,430,200,276,200,92,164,472,184,196,210,116,12
855,4,SOUTH,252,543,447,519,789,447,369,459,356,447,300,231,417,399,411,441,525,315,192,309,474,429,279,153,219,3,279,447,303,459,63,465,375,255,213,219,189,165,15
856,4,SOUTH,253,829,336,721,379,571,379,328,565,412,364,469,574,493,535,331,235,157,223,418,145,415,220,154,328,1,190,319,1,553,229,268,247,133,85,325,1,1,13
858,4,SOUTH,419,4,4,4,4,4,4,4,4,4,4,4,4,4,4,27,68,50,18,14,44,28,14,50,42,4,44,32,52,98,82,30,54,46,54,14,14,10,10
859,4,SOUTH,254,4,4,4,4,4,4,4,4,4,4,4,4,4,119,220,268,169,88,115,208,136,202,133,253,4,169,160,289,424,4,265,196,70,217,82,61,88,46
860,4,SOUTH,331,510,282,274,182,482,198,320,386,322,328,406,394,398,330,278,316,226,270,214,388,190,186,390,92,261,138,258,226,186,266,262,334,250,194,118,122,158,62
861,4,SOUTH,255,356,236,378,362,296,258,225,258,318,181,244,368,310,362,348,184,136,182,160,206,206,202,184,142,219,94,328,88,174,174,290,220,120,170,122,248,136,70
862,4,SOUTH,332,552,270,384,258,324,258,441,408,222,303,222,462,318,546,354,48,102,96,210,228,126,324,66,486,12,234,315,360,174,144,198,168,492,156,132,102,102,246
863,4,SOUTH,256,521,698,786,520,398,404,506,628,629,901,452,924,628,658,788,278,852,238,292,665,600,314,764,400,10,478,454,90,610,500,282,858,494,618,226,346,304,64
864,4,SOUTH,257,565,431,343,229,269,283,341,335,294,417,143,312,421,369,467,147,497,145,173,431,381,125,407,61,19,223,261,145,265,241,277,691,261,327,433,421,203,85
866,4,SOUTH,258,737,1053,933,577,437,629,801,637,381,603,561,921,1109,577,725,589,533,389,313,387,555,377,941,505,512,205,389,213,405,309,337,501,265,309,645,321,181,101
871,4,SOUTH,263,7,7,7,7,7,7,7,49,19,19,37,43,163,151,7,31,7,91,121,97,86,109,157,49,7,169,133,91,79,151,109,205,229,133,145,235,55,97
872,4,SOUTH,264,2189,1461,1429,1109,1125,965,1461,1693,2589,1377,1461,2709,2789,4685,3981,2213,1997,1341,2333,3125,2869,3461,2957,1917,2350,3509,2317,2285,2453,2309,3501,4245,3197,1949,2085,4561,2529,1141
873,4,SOUTH,267,3,3,3,3,3,3,3,3,7,35,55,19,47,59,39,19,51,23,11,35,71,63,87,3,3,3,11,47,27,3,3,59,91,47,63,31,31,7
874,4,SOUTH,268,82,182,14,486,186,102,82,142,1074,102,670,652,966,986,1030,798,598,406,824,1014,738,1090,1094,834,581,496,722,538,534,642,758,830,742,726,734,596,478,146
875,4,SOUTH,269,122,130,150,329,128,219,345,226,239,250,332,238,251,84,614,231,234,151,332,343,272,229,294,201,12,271,317,216,328,168,455,337,299,160,188,233,215,43
876,4,SOUTH,270,378,500,600,210,184,308,338,234,228,310,266,476,408,490,626,316,394,266,378,446,424,374,430,322,4,378,564,340,164,530,658,386,369,116,364,372,478,30
877,4,SOUTH,271,2601,1926,2433,2196,1707,2160,2361,2670,2202,1839,2499,3369,4773,3387,3093,1932,2631,1134,3822,2820,2649,1935,2580,1578,2360,1734,2040,2406,2442,2091,3612,2910,4149,2166,1230,2085,1917,609
878,4,SOUTH,272,2,2,2,2,2,2,2,2,2,2,2,2,2,14,32,12,34,119,159,230,223,92,238,137,2,62,287,127,304,237,100,285,209,82,180,167,199,13
879,4,SOUTH,420,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,107,43,111,81,91,57,95,59,13,47,45,47,105,109,49,103,31,91,115,59,13,37
880,4,SOUTH,273,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,57,25,63,37,127,75,83,65,3,61,97,127,71,7,59,27,35,85,49,21,3,33
881,4,SOUTH,274,13,13,13,13,13,13,13,13,13,13,13,13,13,169,186,259,199,175,499,445,376,298,268,241,13,346,451,532,196,13,457,337,166,157,304,289,13,103
882,4,SOUTH,275,711,419,853,515,681,473,595,727,343,493,529,547,705,643,495,395,377,279,397,503,289,367,107,213,13,49,493,313,473,121,89,743,381,241,255,177,247,101
883,4,SOUTH,276,16,78,64,84,40,68,44,62,32,49,36,50,46,92,36,6,30,54,44,48,20,34,24,6,6,26,40,56,38,6,6,68,54,26,39,8,42,14
884,4,SOUTH,277,222,162,10,218,118,178,229,228,187,209,170,324,296,270,267,164,151,168,154,190,158,229,165,122,10,120,240,198,156,156,182,218,168,100,178,204,48,18
885,4,SOUTH,278,143,207,15,175,267,177,219,229,183,183,165,197,211,175,151,138,161,219,113,124,107,136,107,109,5,127,129,149,107,115,193,153,251,121,113,205,51,11
894,4,SOUTH,286,17,103,133,87,35,179,137,233,75,103,123,179,163,191,109,57,21,137,17,17,243,161,141,125,17,43,193,133,37,117,17,53,185,19,17,17,17,49
898,4,SOUTH,103,389,215,309,137,225,213,261,221,225,117,221,373,213,305,293,257,37,105,297,265,281,189,137,121,1,309,197,225,185,281,193,309,149,129,129,193,161,1
899,4,SOUTH,104,196,407,305,215,275,146,248,215,167,152,206,254,251,284,263,176,185,170,221,233,209,161,227,131,17,17,281,131,29,107,200,227,179,149,245,182,134,26
900,4,SOUTH,105,175,175,295,143,191,87,179,103,87,47,103,279,127,195,99,199,127,91,227,139,115,135,115,71,139,119,259,87,215,119,171,59,239,111,139,67,139,51
901,4,SOUTH,106,573,461,433,149,443,375,455,367,473,623,467,671,787,715,639,461,389,507,491,603,415,399,469,317,464,471,647,577,557,435,375,705,701,317,353,453,293,93
902,4,SOUTH,107,150,342,180,262,142,252,192,158,280,268,278,288,364,188,378,230,154,266,126,298,122,140,146,230,10,48,178,150,162,122,230,30,22,182,122,166,70,14
903,4,SOUTH,108,75,495,265,11,559,435,487,477,545,581,597,557,489,841,577,633,355,443,605,803,389,591,585,357,11,279,879,507,555,427,765,547,689,301,425,439,349,115
904,4,SOUTH,109,10,130,282,126,66,326,186,310,170,202,338,250,274,338,250,202,210,254,154,298,130,390,202,230,10,86,294,114,354,386,210,278,258,242,386,142,366,10
905,4,SOUTH,110,23,15,15,15,15,15,87,15,43,203,31,43,15,39,15,15,15,15,15,83,27,15,15,63,15,23,15,67,31,15,23,39,15,15,47,53,31,15
906,4,SOUTH,111,79,131,87,107,119,167,259,231,155,255,67,215,123,207,307,227,67,115,259,247,155,175,243,239,174,143,135,87,175,243,127,279,179,139,323,195,275,79
907,4,SOUTH,112,7,7,7,7,7,7,7,10,7,31,7,13,16,19,7,19,7,7,7,7,7,7,7,7,7,13,7,7,7,7,7,10,7,7,10,10,13,7
908,4,SOUTH,113,299,223,279,179,103,191,283,179,123,315,179,235,287,395,319,203,215,211,339,307,439,119,307,207,235,99,275,135,291,151,171,303,307,235,391,359,231,63
909,4,SOUTH,114,20,20,35,20,20,20,29,26,35,26,20,20,32,26,20,20,20,20,20,20,23,32,20,32,20,20,32,26,20,20,26,20,26,20,20,20,23,20
910,4,SOUTH,115,15,20,11,13,13,13,21,12,11,23,11,11,11,11,23,15,11,11,23,24,30,13,22,13,11,25,13,24,15,18,15,19,14,16,11,11,11,11
911,4,SOUTH,116,10,10,10,10,14,22,10,10,34,10,10,10,10,26,10,10,18,22,10,10,38,34,10,10,10,10,26,14,14,10,10,10,10,14,30,18,10,10
912,4,SOUTH,117,12,27,12,12,12,12,21,12,24,12,24,15,12,12,18,12,14,12,12,12,12,12,12,12,12,12,12,12,12,24,12,12,12,12,12,12,12,12
