SKU id,2018-04-01,2018-05-01,2018-06-01,2018-07-01,2018-08-01,2018-09-01,2018-10-01,2018-11-01,2018-12-01,2019-01-01,2019-02-01,2019-03-01,2019-04-01,2019-05-01,2019-06-01,2019-07-01,2019-08-01,2019-09-01,2019-10-01,2019-11-01,2019-12-01,2020-01-01,2020-02-01,2020-03-01,2020-04-01,2020-05-01,2020-06-01,2020-07-01,2020-08-01,2020-09-01,2020-10-01,2020-11-01,2020-12-01,2021-01-01,2021-02-01,2021-03-01,2021-04-01,2021-05-01
East-SKU-230,139,94.6666666666667,6,58,54,12,18,4,38,40,28,94,106,74,48,16,12,42,4,8,4,28,10,14,4,53.6666666666667,33,24,44,16,42,4,4,26,40,104.666666666667,101.333333333333,30
East-SKU-231,68,108,76,44,44,36,20,12,12,28,28,12,12,12,134.666666666667,108,92,20,12,12,20,28,84,12,12,84,20,12,12,12,12,12,60,100,100,108,28,44
East-SKU-232,70,79.3333333333333,58,46,14,22,22,14,14,34,62,22,83.3333333333333,86,70,14,14,30,14,14,14,14,14,14,14,50,14,14,14,14,14,14,14,38,22,46,14,14
East-SKU-233,408,353,227,66,48,18,42,18,126,30,96,250,278,180,84,36,42,24,138,18,18,108,18,30,18,60,54,18,18,18,18,18,18,66,24,102,54,42
East-SKU-415,13,29,37.6666666666667,5,7,17,6,3,22,10,3,44,55,27,28,15,11,7,15,3,7,9,7,21,3,44,43,5,25,15,3,3,3,3,3,31,23,3
West-SKU-1,90,69,48,33,18,51,105,42,30,54,159,51,144,81,111,42,75,111,84,141,87,30,78,78,12,126,66,66,105,99,126,141,138,24,149,135,87,117
West-SKU-2,127,71,11,31,63,43,175,51,247,27,19,75,175,163,207,79,75,107,227,119,79,39,167,95,11,193.666666666667,111,87,55,315,211,143,95,43,115,171,103,155
West-SKU-3,20,23,29,23,28,20,20,20,20,20,20,27,20,20,23,20,20,26,20,20,32,20,23,20,20,26,20,20,20,20,29,26,32,20,26,23,34,20
West-SKU-4,36,31,37,28,29,43,54,27,17,31,33,72,81,63,42,36,32,46,46,28,43,32,50,31,17,78,76,101,62,50,80,82,83,92,95,134,93,21
West-SKU-5,105,21,45,42,12,30,18,21,6,96,6,48,69,132,57,42,30,87,129,72,51,36,126,12,6,6,270,219,177,204,252,150,78,291,303,117,210,234
West-SKU-6,11,12,11,11,13,27,17,11,11,11,11,15,25,11,31,16,25.3333333333333,16,11,11,11,11,20,19,11,21,15,20,11,16,12,46.6666666666667,17,11,24.6666666666667,11,11,24
West-SKU-350,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,67,80,46,31,7,7,19,37,19,13,31,71,83,67,129,113,19,43
West-SKU-7,792,800,480,328,640,516,568,444,360,272,288,396,336,676,564,336,784,500,1032,900,472,392,492,200,8,112,212,288,368,320,808,912,912,296,552,672,312,240
West-SKU-8,197,287,305,167,191,233,134,329,254,107,167,239,263,302,305,164,317,272,287,422,134,95,143,29,5,89,101,89,143,113,233,371,329,227,131,167,113,152
West-SKU-234,34,20,32,14,22,28,16,36,25,6,16,23.3333333333333,12,14,12,16,20,28,38,20,20,14,18,26,2,24,14,2,8,14,20,16,22,22,12,24,14,14
West-SKU-9,337,169,295,163,235,283,283,220,277,193,211,490,319,307,229,115,211,349,298,286,157,361,349,49,1,7,73,61,127,82,253,226,331,187,199,349,301,109
West-SKU-10,19,19,19,19,19,19,19,19,19,19,19,19,97,61,19,109,133,175,157,514,547,460,277,205,19,91,151,151,241,259,538,571,724,331,427,715,331,295
West-SKU-13,3074,2732,2018,1622,2087,2288,3104,1838,1430,764,1238,2570,3470,2957,2906,3056,3032,1490,1214,2243,674,782,1256,1172,14,50,206,1316,782,1934,1628,2042,1850,770,902,1358,404,806
West-SKU-17,980,676,464,428,494,892,920,320,368,464,412,900,660,600,600,650,496,396,420,604,472,316,552,272,8,8,368,132,88,304,478,496,380,344,212,424,152,296
West-SKU-327,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,18.6666666666667,20.6666666666667,19.6666666666667,17.6666666666667,17.6666666666667,16.3333333333333,13,23,23.6666666666667,21.6666666666667,13
West-SKU-19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,31,36.3333333333333,33,25,31,33.6666666666667,23,49,55,52.3333333333333,27
West-SKU-351,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,36,36,46,33,21,30,49,58,70,65,33,18
West-SKU-236,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,77.3333333333333,89.3333333333333,40,124.666666666667,156.666666666667,152,94.6666666666667,52,49.3333333333333,12,32
West-SKU-20,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,35.3333333333333,41.3333333333333,49.6666666666667,65.3333333333333,88.3333333333333,76,52,25,17,14,15
West-SKU-352,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,68,113.333333333333,128,146.666666666667,201.333333333333,208,157.333333333333,84,76,52,36
West-SKU-353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,95,49,97,163,189,158,91,85,55,43
West-SKU-21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,57,60,120,123,105,269,275,123,122,33,87
West-SKU-22,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,15.3333333333333,20,15,6,23,31.3333333333333,29,19,12,10.3333333333333,6
West-SKU-23,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,64.6666666666667,78,58,50,100.666666666667,131.333333333333,151.333333333333,134,100.666666666667,42,26
West-SKU-24,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,72,82.6666666666667,52,44,138.666666666667,173.333333333333,148,56,60,52,36
West-SKU-25,18,18,18,18,18,18,18,18,18,18,18,18,18,74,176,84,64,36,124,90,150,106,38,70,18,26,56,62,34,90,118,122,92,114,68,62,54,118
West-SKU-26,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,61,37,37,143.666666666667,254.333333333333,283.666666666667,265,202.333333333333,143.666666666667,49,29
West-SKU-27,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,62,62,14,140,270,314,294,246,160,14,39.5
West-SKU-28,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,43,45.6666666666667,27,37.6666666666667,27,87.6666666666667,101,70.3333333333333,54.3333333333333,39,23
West-SKU-29,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,55,31,25,59,49,131,142,91,81,64,31
West-SKU-30,12,12,12,12,12,12,12,12,12,12,716,540,796,544,332,172,268,228,516,624,852,328,564,316,12,116,240,172,200,324,680,748,716,540,328,392,236,236
West-SKU-31,216,226,226,156,241,229,186,188,141,175,78,233,88,132,97,112,74,82,94,117,86,69,71,40,18,34,28,30,42,55,98,94,72,62,54,80,28,42
West-SKU-32,861,1557,951,876,1248,942,1005,1089,954,642,717,1071,564,579,588,423,489,357,699,612,510,252,291,90,15,21,132,201,156,141,237,240,240,183,132,138,51,69
West-SKU-33,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,37,109,95,147.666666666667,155,273,299,232.333333333333,209.666666666667,181.666666666667,149
West-SKU-237,170,107,77,101,144,69,133,101,130,99,136,176,127,133,90,104,80,64,118,99,112,44,71,28,9,19,19,27,31,28,62,84,73,51,23,57,26,29
West-SKU-34,449,297,227,207,355,255,213,143,253,81,155,303,151,157,167,87,161,61,201,245,139,83,77,33,15,15,43,23,39,35,55,51,35,23,35,59,37,19
West-SKU-239,17,17,17,17,17,17,17,17,22.3333333333333,17,17,17,17,17,17,17,17,17,17,17,17,145,531.666666666667,467.666666666667,17,17,659.666666666667,659.666666666667,17,17,17,17,33,17,150.333333333333,17,17,17
West-SKU-240,8,8,8,8,8,8,8,62,74,20,8,14,8,8,8,8,8,8,8,8,8,8,80,132,8,8,288,8,8,8,8,513,613,425,176,62,8,8
West-SKU-354,15,95,47,127,151,63,23,135,47,15,31,132.333333333333,143,39,95,87,39,127,15,15,47,15,23,15,15,15,23,15,15,23,31,15,687,687,15,15,15,815
West-SKU-35,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,126.333333333333,139.666666666667,73,17
West-SKU-36,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,10,10,6,26,62,122,106,204,330.666666666667,414,466.666666666667,411.333333333333,372,238,26,146
West-SKU-241,89,43,57,57,79,57,49,85,59,39,47,93,65,67,53,49,43,51,77,59,63,35,51,37,17,17,19,41,53,41,63,83,73,55,57,37,25,47
West-SKU-37,349,349,287,183,228,244,288,302,247,120,155,224,273,149,141,181,114,169,199,146,144,105,141,25,3,19,41,47,70,98,283,141,163,69,107,80,27,77
West-SKU-38,33,137,321,313,441,345,609,329,257,369,585,713,433,741,305,225,317,289,753,593,693,313,197,89,1,9,65,121,241,241,593,433,673,321,393,585,169,145
West-SKU-39,1511,1671,2015,1215,2063,1583,2467,2103,1367,1275,1291,1896.33333333333,1303,1615,1603,1007,1087,1399,1639,1591,1219,587,1671,627,15,95,367,327,811,827,1947,1667,1647,959,943,1451,231,647
West-SKU-40,559,559,79,671,1359,791,1151,879,955,875,715,1139,883,1239,795,527,639,715,1011,451,1251,515,771,223,15,31,143,215,327,487,595,659,559,291,359,667,151,159
West-SKU-41,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,33,3,3,15,29,47,43,75.6666666666667,47,68,65,86.6666666666667,69.3333333333333,13,49
West-SKU-355,39,5,19,23,41,21,13,15,23,15,11,53,15,17,13,37,17,5,15,35,13,13,58,5,1,1,19,26,48,43,69,73.6666666666667,71,56,25,10,1,11
West-SKU-243,239,251,197,161,223,107,251,215,224,191,119,305,110,215,146,134,101,119,131,149,185,107,194,104,11,59,41,101,65,92,77,137,215,179,62,167,29,107
West-SKU-42,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,59,7,7,39,19,119,83,107,55,120.333333333333,79,125,129,91,67
West-SKU-43,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,14,134,8,14,50,95,131,134,194,152,285,285,152,164,86,104
West-SKU-44,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,60,10,22,46,52,52,91,97,171,168,88,178,184,106,34
West-SKU-356,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,34,12,16,18,30,32,46,28,54,56,40,46.3333333333333,42,24,38
West-SKU-45,2,2,2,2,2,2,2,2,2,2,2,2,2,74,2,42,6,9,134,14,86,62,92,10,2,6,18,34,68,66,44,97,126,90,79,114,18,100
West-SKU-46,283,367,283,403,373,313,427,487,241,208,289,493,301,223,283,223,229,217,481,442,496,277,355,79,13,25,61,205,187,235,286,265,421,457,367,349,97,175
West-SKU-47,2539,1987,2235,1803,2507,3167,2663,2159,1863,1815,1855,2695,1907,2411,1711,1615,1207,2143,2479,2515,2095,1623,1747,447,11,203,679,555,1255,679,2595,1439,2423,1431,1123,1527,475,1315
West-SKU-49,11,11,11,11,11,11,11,11,11,11,11,107,11,11,11,155,151,315,171,567,715,411,535,203,11,27,59,171,419,275,291,187,645.666666666667,795,139,547,475,383
West-SKU-50,789,645,1037,853,565,421,773,669,685,725,589,805,637,485,493,445,253,581,525,877,813,597,681,109,13,13,109,245,365,349,453,517,1061,429,557,597,173,241
West-SKU-51,2276,1466,2153,1346,1598,1478,2819,1883,1340,1565,1289,2165,1568,1490,1235,1430,842,1706,1466,1751,1643,1175,1640,623,20,50,230,320,611,563,1949,1478,1844,1421,608,1415,422,725
West-SKU-53,355,190,394,226,379,241,346,415,301,109,157,334,256,298,136,163,127,208,283,241,262,181,211,106,16,22,64,64,70,121,268,250,190,253,238,214,40,82
West-SKU-54,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,40,14,14,18,26,34,38.6666666666667,32,62.6666666666667,64,36,30,31.3333333333333,16,28
West-SKU-55,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,20,16,18,32,22,59,89.6666666666667,120.333333333333,156.666666666667,137.666666666667,116,87,71.3333333333333,38,39
West-SKU-56,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,48,124,222,428,567.333333333333,752.666666666667,562.666666666667,182,212,241.333333333333,88,196
West-SKU-57,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,50,18,18,18,50,18,78,18,111.333333333333,166,174,134,82,80.6666666666667,58,90
West-SKU-58,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,15,43,15,63,95,144.333333333333,187.666666666667,191,167,147.666666666667,112.333333333333,35,63
West-SKU-59,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,89,13,21,49,149,145,173,283.666666666667,321,285,385,461,341,101,205
West-SKU-357,149,16,144,70,429.333333333333,481.333333333333,226,455,121,110,197,290,64,28,276,178,226,64,4,2,2,2,252,182,2,2,103,2,2,2,120,102,66,38,54,37,4,2
West-SKU-60,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,49,223,306,252,191,213,193,264,207,189,55
West-SKU-61,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,46,1863,2154,1717,19,518,355,307,97,148,202,196,476,184,19,319,541,932.5
West-SKU-62,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,59,233,17,17,77,131,116,176,287,378,362,304,197,224,83,83
West-SKU-63,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,43,16,22,52,41,51,45,55,91,104,92,88,82,44,68
West-SKU-66,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,14,58,70,38,74,38,160.666666666667,228.666666666667,291.333333333333,343.333333333333,275.333333333333,38,112
West-SKU-67,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,31,79,23,7,7,15,55,39,23,39,63,191,329.666666666667,372.333333333333,452.333333333333,348.333333333333,340.333333333333,275
West-SKU-244,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,18,16,12,12,12,12,12,12,16,18,26,29.3333333333333,36.3333333333333,53.6666666666667,60.3333333333333,50.6666666666667,18,18
West-SKU-68,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,28,36,29,20,16,22,16,20,18,41,42,27,49,70,79.6666666666667,65,18,36
West-SKU-69,124,252,196,68,124,172,60,156,132,80,12,172,84,124,68,36,284,268,148,180,84,100,176,12,4,28,92,140,84,132,116,177.333333333333,68,180,244,76,52,244
West-SKU-70,94,91,130,52,70,70,88,76,166,115,70,124,112,70,76,88,124,178,127,172,202,88,118,67,16,76,124,52,76,208,58,166,136,286,274,208,40,244
West-SKU-71,61,35,49,35,45,51,71,37,72,51,55,53,27,29,23,27,17,64,31,41,39,17,45,29,13,28,31,43,13,61,73,75,37,45,91,59,23,55
West-SKU-72,110,50,56,54,100,137.333333333333,91,91,71,34,42,88,60,70,36,38,68,98,81,80,61,40,49,32,18,26,18,28,54,38,78.6666666666667,48,64,98,84,80,46,78
West-SKU-74,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,75,91,213.666666666667,357.666666666667,587,587,511,321.666666666667,193.666666666667,19,131
West-SKU-75,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9,49,175.666666666667,115,51,1,1,1,5,29,45,85,133,149,127.666666666667,85,106.333333333333,101,23,49
West-SKU-328,176,168,96,128,192,144,148,136,120,128,104,184,72,192,16,32,32,48,56,32,20,68,56,24,8,8,32,8,24,56,32,144,120,152,120,216,48,32
West-SKU-76,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,54.6666666666667,64,38
West-SKU-77,2,2,2,2,2,2,2,56,461,506,338,486,236,284,221,77,215,194,194,188,335,365,161,152,2,86,110,104,188,344,116,524,560,332,428,392,2,464
West-SKU-78,259,367,637,283,457,325,532,340,514,376,304,598,703,403,301,433,616,361,601,583,454,355,241,178,13,223,319,277,283,388,349,583,583,541,277,751,73,286
West-SKU-79,526,278,262,214,326,222,278,214,258,190,290,322,238,342,182,190,234,150,226,190,174,278,110,30,6,38,54,70,54,110,358,294,226,326,102,238,22,38
West-SKU-80,84,64,76,104,112,156,108,104,162.666666666667,104,68,144,60,60,60,40,60,52,20,52,52,44,24,28,8,84,36,56,102,56,44,84,80,52,32,36,28,92
West-SKU-81,79,27,35,31,55,31,51,47,63,43,39,71,29,11,39,47,11,19,11,15,55,15,27,15,11,19,29,19,43,11,31,37,63,47,51,27,19,19
West-SKU-82,205,125,245,93,141,189,141,229,109,29,117,165,81,93,69,45,45,69,53,29,21,157,93,37,13,21,29,73,109,61,69,69,189,101,61,45,13,253
West-SKU-358,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
West-SKU-83,9,9,9,9,9,9,9,9,9,9,9,9,15,33,45,15,30,27,9,54,9,9,618,96,9,9,36,231,363,572,507,171,699,878,708,1165,1230,1212
West-SKU-84,5,5,5,5,5,5,5,5,5,5,5,5,11,5,5,29,56,941,23,92,5,29,932,203,5,5,65,119,950,1787,1379,719,1451,992,1517,2083,1079,1901
West-SKU-85,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,67,7,7,127,7,7
West-SKU-86,170,38,434,254,302,266,290,260,413,245,110,242,242,26,128,242,50,362,158,98,302,182,218,50,2,2,14,26,110,146,146,164,116,158,182,50,14,128
West-SKU-250,146,170,370,362,402,322,202,330,322,274,282,522,306,194,330,146,218,314,298,234,162,170,178,42,10,50,26,58,98,106,130,274,314,170,194,130,34,114
West-SKU-87,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,30.6666666666667,4,8
West-SKU-359,14,116,122,218,164,134,218,14,251,62,86,206,134,194,158,104,56,164,110,62,68,146,128,26,14,26,14,44,68,62,116,107,218,50,86,134,14,44
West-SKU-88,250,186,68,243,295,184,284,205,182,170,145,221.333333333333,179,248,136,186,178,153,183,160,122,228,232,64,37.3333333333333,44,58,126,86,91,224,186,187,133,138,131,52,72
West-SKU-360,110,86,64,46,62,62,98,94,58,58,74,110,70,50,58,46,38,58,78,46,58,38,34,18,18,18,30,38,34,42,42,34,90,78,42,38,18,26
West-SKU-251,644,614,356,458,497,443,737,296,452,410,368,740,461,434,218,350,668,260,206,356,143,230,329,98,8,134,152,182,242,164,194,314,338,296,170,206,56,227
West-SKU-361,32,114,93,142,106,158,118,126,134,122,70,142,86,138,74,90,168,22,134,66,66,62,42,46,18,18,22,34,54,38,46,42,78,90,45,47,29,38
West-SKU-89,797,693,533,381,437,593,373,453,537,549,353,657,381,333,309,349,617,341,277,501,265,253,269,133,5,5,101,125,117,133,269,173,429,261,165,245,53,117
West-SKU-90,14,20,24,22,22,31.3333333333333,18,34,38,22,18,29,20,17,31,15,24,35,23,22,24,27,30,15,13,13,15,13,15,13,26,17,27,16,24,15,13,30
West-SKU-91,19,43,10,51,34,52,28,82,70,19,13,37,37,46,7,28,7,43,37,34,37,13,79,22,7,19,16,22,16,16,43,58,40,16,49,25,13,13
West-SKU-92,14,14,14,18,22,27,22,30,32.3333333333333,23,23,25,26,28,31,17,34,16,24,21,26,14,20,16,14,14,18,19,28,20,26,17,19,16,24,21,14,22
West-SKU-93,15,15,15,15,23,71,51,99,55,47,35,43,63,59,39,39,39,51,23,63,55,55,31,15,15,15,23,39,67,31,23,27,35,35,55,39,35,39
West-SKU-94,3,3,3,3,3,3,3,3,3,3,10,15,12,5,12,3,11,3,10,11,7,7,7,6,3,3,3,7,8,8,9,10,12,4,11,8,4,3
West-SKU-97,173.5,82,82,88,182,214,133,118,139,58,82,88,88,100,97,166,52,82,82,82,100,160,179,58,10,52,16,34,31,13,106,136,130,106,40,130,109,61
West-SKU-98,132,90,60,6,78,215,111,126,177,135,96,126,126,120,90,78,84,228,84,123,156,168,201,42,6,6,24,66,60,108,48,60,78,168,168,90,60,42
West-SKU-252,134,140,158,116,158,152,134,74,161,98,176,134,38,104,74,164,125,116,182,47,110,116,89,44,14,32,14,50,134,20,170,56,104,80,80,80,119,80
West-SKU-253,53,35,36,27,56,46,46,27,40,37,41,43,31,31,15,21,17,29,15,13,21,9,9,9,9,13,13,9,19,33,15,15,21,11,31,13,9,9
West-SKU-362,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,20,27,49.6666666666667,55.3333333333333,44,39,20,20,20,20,30,39,23,33,39,34,30,30,64,21,29
West-SKU-254,18,18,18,18,18,18,18,18,18,18,18,18,18,18,58,52,60,38,45,33,48,36,30,32,18,18,25,43,30,26,52,35,34,36,20,39,29,35
West-SKU-331,674,798,798,826,626,738,1120,802,654,320,362,1110,670,704,866,338,830,510,798,446,702,430,422,246,2,78,162,218,394,694,1084,320,1006,706,442,634,224,402
West-SKU-363,16,368,1120,688,864,232,781.333333333333,544,720,592,432,1072,400,592,720,340,592,488,800,704,720,464,768,208,16,56,96,208,296,356,312,448,944,736,400,428,176,608
West-SKU-364,14,398,888.666666666667,774,910,1014,1190,502,814,974,430,734,614,782,342,718,390,410,1046,902,670,422,566,182,14,58,202,342,286,294,554,294,510,1142,666,470,94,510
West-SKU-255,1519,871,1475,1639,1627,1375,2307,1831,1679,1235,873,2729,1037,1027,1319,671,1471,1251,1773,1957,1319,647,1221,667,11,99,371,499,795,735,1689,1025,1823,1171,1261,1355,497,1531
West-SKU-332,184,238,208,130,160,253,298,94,280,70,64,316,190,88,106,190,100,64,232,76,133,64,178,70,4,10,52,76,106,148,136,115,118,4,148,106,52,46
West-SKU-365,42,260.666666666667,154,186,234,154,142,154,186,170,106,202,106,186,134,66,58,234,106,282,58,122,202,42,10,10,10,42,90,50,98,42,122,122,202,74,18,74
West-SKU-256,1475,1443,1155,1355,1411,1723,1179,955,935,503,643,1247,699,771,939,591,531,1051,915,799,439,595,619,259,11,11,291,251,795,467,1011,923,875,899,611,635,191,1315
West-SKU-366,362,274,178,266,330,122,386,266,234,146,202,266,282,178,378,146,226,170,148,294,266,138,170,178,2,18,42,146,224,90,134,292,278,146,226,170,56,42
West-SKU-367,120,100,76,84,110,74,128,52,68,32,50,94,106,72,88,42,66,54,62,78,44,32,58,30,10,10,44,46,62,62,26,20,100,42,86,80,32,50
West-SKU-257,1034,997,768,424,762,792,1066,697,461,219,279,919,720,815,504,730,420,692,681,877,640,224,532,218,12,22,374,548,478,644,834,582,781,340,452,578,279,476
West-SKU-368,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,37,10,17,9,9,9,9,87.3333333333333,97.3333333333333,39,166.333333333333,174.333333333333,96.3333333333333,105,93,27,27
West-SKU-369,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19
West-SKU-370,18,626,18,940.666666666667,946,1186,1010,914,658,914,702,1234,402,530,706,706,754,578,418,818,1094,674,566,298,18,50,194,330,642,146,490,754,1186,642,530,354,50,526
West-SKU-371,842,855.333333333333,882,863.333333333333,610,746,818,602,719.333333333333,466,866,658,458,762,626,546,362,506,586,514,658,542,602,250,52.6666666666667,95.3333333333333,266,274,506,530,522,650,762,586,450,490,327.333333333333,434
West-SKU-258,1165,583,739,913,867,787,1189,741,619,446,602,875,721,882,753,646,503,786,820,986.666666666667,687,492,719,209,91,74,158,339,541,616,460,749,995,656,599,713,206,560
West-SKU-372,408,252,240,228,377.333333333333,240,384,396,284,108,168,144,252,180,144,372,252,120,180,252,408,180,302.666666666667,144,12,24,180,36,96,156,224,348,168,68,108,264,72,96
West-SKU-373,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,28.3333333333333,31,24.3333333333333,11.6666666666667,5,9
West-SKU-259,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,16,130,180,202,221,225,303,273,163,88,157,73,37
West-SKU-260,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,67,59,113.666666666667,163,153.666666666667,153.666666666667,136.333333333333,140.333333333333,131,107,43,51
West-SKU-261,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,162,432,618,754,616,620,488,431,285.5
West-SKU-262,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,16,84,48,142.666666666667,160.666666666667,155.666666666667,133.333333333333,77,106.333333333333,84.6666666666667,12,78
West-SKU-263,1,113,257,145,249,233,241,153,153,113,105,369,313,273,377,201,1,329,297,441,297,233,401,257,1,81,145,337,269,585,819.666666666667,801,529,345,491.666666666667,449,321,265
West-SKU-264,1124,1010,1118,1016,1808,1220,1664,1358,1442,791,536,3230,1946,3503,4280,3038,2807,2420,2690,4124,4784,2450,4367,1592,2,2942,2396,2072,2768,5660,4956,2768,4304,3350,2396,2960,1334,3812
West-SKU-265,13,13,13,13,13,13,13,13,13,13,37,13,49,43,43,19,37,13,49,43,49,79,61,13,13,79,37,19,139,115,149,103,133,79,133,133,31,79
West-SKU-266,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,64.3333333333333,104.333333333333,146.333333333333,154.333333333333,211.666666666667,193.666666666667,233.666666666667,139,19,11,243
West-SKU-267,14,42,146,62,118,150,218,166,90,50,134,198,98,182,94,78,158,190,86,198,190,102,166,126,10,26,758.666666666667,816,198,274,310,276,317.333333333333,270,376,286,130,194
West-SKU-268,947,691,883,1223,1759,707,1639,1235,1387,571,1075,2307,1443,2367,1251,1235,1811,2615,2055,2877.66666666667,1207,1563,4725.66666666667,4205.66666666667,3,483,1755,3064.33333333333,1651,3079,4339,2607,3077.66666666667,1911,3115,2323,1811,2739
West-SKU-374,4,4,4,4,4,4,4,4,28,4,4,4,30,70,16,4,4,8,16,34,4,88,4,350.666666666667,4,10,10,66,184,422.666666666667,408,140,46,200,152,149.333333333333,4,94
West-SKU-269,9,13,9,73,29,59,173,89,97,133,89,191,125,191,191,155,117,99,213,123,135,75,167,81,9,39,45,29,51,59,85,97,125,57,63,187,29,107
